sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url,经纬度
704395,赵云墓,1,90.0,位于大邑县城东1公里的银屏山下。冢大如小丘，依山而建，气势雄伟泅周有石砌女墙，古柏森森。墓前有清幽雅静的木结构四合院建筑，正中竖有高2．5米、宽1米的墓碑，上刻“仅顺平侯赵云墓”七篆体大字，两侧刻有填金对联：“赤胆永枯江原父老，忠魂犹…,4.0,103.539809,30.601886,2,0.0,https://img1.qunarzz.com/travel/d3/1507/a3/67896435f8f38b.jpg_r_480x360x95_23d2e592.jpg,[103.539809  30.601886]
710132,白鹿森林公园,1,80.0,,5.0,103.911881,31.217874,9,0.0,https://img1.qunarzz.com/travel/poi/1803/c3/0baf5a0a61e13437.jpg_r_480x360x95_baae59ce.jpg,[103.911881  31.217874]
7476975,新津老君山,1,86.0,川西的道教圣地，每年都有盛大的老君庙会。,5.0,103.813946,30.397335,52,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/373ca71644a998e9c7f03f57d3fb0e75.jpg_r_480x360x95_51e8a3cb.jpg,[103.813946  30.397335]
706455,五津风景区,9,88.0,,373.0,103.8152230267,30.4214932915,31,0.0,https://img1.qunarzz.com/travel/poi/1803/2e/ea065751c974af37.jpg_r_480x360x95_310f7a84.jpg,[103.81522303  30.42149329]
702777,望丛祠,1,86.0,纪念古蜀国两位著名君主望帝和丛帝合葬的墓地和祠宇。,202.0,103.881016,30.815146,195,0.0,https://img1.qunarzz.com/travel/d2/1806/b4/b60eccddb1aab2b5.jpg_r_480x360x95_b4eab49b.jpg,[103.881016  30.815146]
722351,翠月湖,2,90.0,翠月湖位于青城山山麓的岷江河畔，距都江堰8公里，距青城山9公里，依山傍水，翠林环绕，空气清新， 气候宜人，仿佛一颗碧绿的钻石嵌在成都至九寨沟黄金旅游线上。,49.0,103.6651077418,30.9101601186,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.66510774  30.91016012]
7468847,成都川菜博物馆,1,90.0,唯一以菜系文化为陈列内容的主题博物馆，吃货们的必去之地。,6.0,103.937026,30.901292,297,0.0,https://img1.qunarzz.com/travel/d7/1802/eb/fd92294f54c861b5.jpg_r_480x360x95_3c6327fe.jpg,[103.937026  30.901292]
7647547,成都金鸡沟,0,80.0,竹林茂盛，空气清新。,23.0,103.301168,30.354433,2,0.0,https://img1.qunarzz.com/travel/poi/1504/42/222a1a9d81e2c4.jpg_r_480x360x95_0003b344.jpg,[103.301168  30.354433]
7477207,花水湾第一村温泉,1,88.0,毗邻西岭雪山的大型温泉。,13.0,103.266973,30.56872,158,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562786629402100l16000000z59ezD9DA_D_640_10000.jpg_r_480x360x95_6a565932.jpg,[103.266973  30.56872 ]
7468884,平乐古镇漂流,1,100.0,可以再漂流的同时体验多元的民族文化、浓郁的民俗风情。,24.0,103.342668,30.350507,3,0.0,https://img1.qunarzz.com/travel/poi/1408/26/b9df62b50d103200ffffffffc8d65eac.jpg_r_480x360x95_b297e981.jpg,[103.342668  30.350507]
39157015,龙槽沟,0,0.0,,,103.779145,31.228638,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.779145  31.228638]
38925251,蜀道通衢园,0,0.0,,,104.0884941205,30.7870017005,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.08849412  30.7870017 ]
38913378,龚家山观景台,0,0.0,,,104.5298149989,30.7740788852,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.529815    30.77407889]
38871278,东安湖体育公园,0,0.0,,,104.2554579436,30.6028699842,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.25545794  30.60286998]
38818615,成都青白江天羽滑翔伞基地,0,20.0,,,104.469903,30.680481,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.469903  30.680481]
38605451,青城外山,0,0.0,,,103.573361636,30.8525082264,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.57336164  30.85250823]
38339819,映雪广场,0,0.0,,,103.199888417,30.703592495,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.19988842  30.70359249]
38034981,太阳岛,0,0.0,,,103.665396,30.625858,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.665396  30.625858]
38000182,柏林小镇旅拍基地,0,80.0,,,104.4905800444,30.8313612491,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.49058004  30.83136125]
37784632,蒲江枣庄,0,0.0,,,103.606804,30.29381,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.606804  30.29381 ]
37190831,袁隆平杂交水稻科技馆,0,100.0,,,103.858318,30.770885,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.858318  30.770885]
37190199,江安公园地块,0,0.0,,,103.8897334224,30.6910741868,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.88973342  30.69107419]
37189422,东站绿轴公园,0,0.0,,,104.1404223407,30.638090316,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.14042234  30.63809032]
37182839,莽莽巷夜市,0,80.0,,,104.241618,30.575092,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.241618  30.575092]
36474932,崇州月季花园,0,0.0,,,103.582684,30.744565,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.582684  30.744565]
36407144,创智公园,0,0.0,,,103.9038724245,30.7972919028,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.90387242  30.7972919 ]
36406140,空港运动公园,0,80.0,,,103.9623246779,30.6000579904,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.96232468  30.60005799]
36167502,天府国际慢城,0,84.0,,,103.640637,30.606678,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.640637  30.606678]
35913979,法式风情街,0,0.0,,,103.9187930886,31.1949951116,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.91879309  31.19499511]
35913795,蜀南竹海,0,0.0,,,104.0140825425,30.5732651476,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.01408254  30.57326515]
35913645,大邑县三线记忆展览馆,0,0.0,,,103.4017525448,30.6862480368,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.40175254  30.68624804]
35913346,肉丸子多肉植物园,0,100.0,,,103.6319615523,30.6080500308,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.63196155  30.60805003]
35912239,竹编博物馆,0,80.0,,,103.5974689203,30.6573678087,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.59746892  30.65736781]
35832058,白沙河,0,0.0,,,103.6385353942,31.1010710959,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.63853539  31.1010711 ]
35384786,天回镇长胜七组号,0,0.0,,,104.12499,30.764238,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.12499   30.764238]
35215371,清水河生态艺术公园,0,0.0,,,103.8608878336,30.7992334524,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.86088783  30.79923345]
35198119,麓湖美术馆,0,100.0,,,104.07668,30.473512,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/79e4540ae739ea4d2e2a4a5fe0534ace.jpg_r_480x360x95_98ca26bf.jpg,[104.07668   30.473512]
33207585,龙泉森林公园,0,90.0,,,104.36455,30.523254,4,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.36455   30.523254]
33169730,哆呐星球梦幻主题乐园,0,0.0,,,103.92059,30.601955,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.92059   30.601955]
27372318,玉林四巷街道,0,94.0,,,104.068709,30.634398,7,0.0,https://flight-feed.qunarzz.com/as3/288/image/poi_vishnu/ec4272d2-9f66-4e7c-a667-d934143ee445.jpg_480x360_1a70b638.jpg_480x360_d2e7654e.jpg,[104.068709  30.634398]
26587601,龙泉山观景台,0,86.0,,,104.313454,30.563382,5,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/7f0f9ec55b8a440dd67963048ee7d363.jpg_r_480x360x95_4f13b6ef.jpg,[104.313454  30.563382]
23504999,北湖生态公园,0,96.0,,,104.1608656046,30.725208063,20,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.1608656   30.72520806]
23344836,玉林西路,0,96.0,,,104.062512,30.635607,10,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/f6a52e4b51a3bd4c4f03bfdf8a14e7d1.jpg_r_480x360x95_cfde0d54.jpg,[104.062512  30.635607]
23344772,白玉巷,0,0.0,,,104.0619900232,30.6351381162,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b88f3c55c1ee90de28d456b2499dd203.jpg_r_480x360x95_3e1dfe57.jpg,[104.06199002  30.63513812]
23344258,大坪山,0,0.0,,,103.4003047846,30.6557602892,3,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/e59b6e38be11a480ca97dd7429e3a501.jpg_r_480x360x95_9fd77b53.jpg,[103.40030478  30.65576029]
23344152,望云亭,0,80.0,,,103.490918,30.948502,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/e42065bd026c66a6711ba6655b06a65d.jpg_r_480x360x95_42ce7a56.jpg,[103.490918  30.948502]
23343905,云桥湿地公园,0,100.0,,,103.898367,30.879209,3,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/d8e39d034b9d7ebdf45739794a0c86f0.jpg_r_480x360x95_a906a680.jpg,[103.898367  30.879209]
23343817,西南财经大学,0,96.0,,,104.023582,30.671031,10,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/2a61d27d19d2fe09bdeaba43a2e4ddc4.jpg_r_480x360x95_c8c85ab8.jpg,[104.023582  30.671031]
23342640,无根山,0,0.0,,,103.5840851563,30.6406619733,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.58408516  30.64066197]
23059697,惠陵,0,96.0,,,104.054703,30.652119,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/7e3dac8b77795fa24b46d4911114e2e3.gif_r_480x360x95_8512b02a.gif,[104.054703  30.652119]
22979795,音乐百花谷,0,84.0,,,104.1691035804,30.7721312426,31,0.0,https://img1.qunarzz.com/piao/fusion/2103/85/8165b9ae10a68f02.jpg_r_480x360x95_2012573a.jpg,[104.16910358  30.77213124]
22911470,成都田家家农场,0,74.0,,,104.140633,30.528584,4,0.0,https://img1.qunarzz.com/piao/fusion/1810/5b/f04b1bbaed72af02.jpg_r_480x360x95_e8d0c707.jpg,[104.140633  30.528584]
20965806,都江堰玫瑰花溪谷,0,70.0,,,103.774316,30.991262,12,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/4a9b7ddd6eb3c0b7e75b2f6f04dbe8fd.jpg_r_480x360x95_ea77f8dc.jpg,[103.774316  30.991262]
20733989,金牛区文庙天马建材经营部,0,0.0,,,104.052,30.6902,0,0.0,https://img1.qunarzz.com/travel/poi/1807/dc/49e81f118515ce37.jpg_r_480x360x95_21f61b91.jpg,[104.052   30.6902]
20042315,天缝峡,0,0.0,,,103.124,30.2881,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.124   30.2881]
20034863,银杏广场,0,0.0,,,103.565,30.8159,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/7f88d28fb3581008039c7c65ea9377f1.jpg_r_480x360x95_c7458148.jpg,[103.565   30.8159]
20031649,玉兰情深,0,100.0,,,103.6,30.9027,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/cbc3a538917946eaa8ad478249756d33.jpg_r_480x360x95_41eef91e.jpg,[103.6     30.9027]
20030055,天台山昆虫博物馆,0,0.0,,,103.1146288103,30.2686556695,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.11462881  30.26865567]
20018930,百家堂姓氏文化博物馆,0,60.0,,,104.33661,30.641231,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/5fa66f588a07920016bc573e4b19b61b.jpg_r_480x360x95_c6b06135.jpg,[104.33661   30.641231]
20018702,观漂园,0,0.0,,,103.642,31.1046,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.642   31.1046]
19974336,喇叭花广场,0,0.0,,,104.073,30.7155,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.073   30.7155]
19972187,蛟龙港海滨城,0,92.0,,,103.916269,30.609948,8,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/d2a8c49e73cde6d3a390faf9e99c0aab.jpg_r_480x360x95_8541bc3f.jpg,[103.916269  30.609948]
19537724,多彩小镇,0,88.0,,,103.3437405659,30.5072205916,4,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/29fc853e7d6b6f058beec8df375d2500.jpg_r_480x360x95_e1e4ec8f.jpg,[103.34374057  30.50722059]
19462464,冠城足球俱乐部蒲江训练中心,0,0.0,,,103.517375617,30.194863303,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.51737562  30.1948633 ]
18718528,古琴台,0,92.0,,,104.050871,30.664579,21,0.0,https://img1.qunarzz.com/travel/poi/1803/dc/522a1ebebcefca37.jpg_r_480x360x95_2f84a421.jpg,[104.050871  30.664579]
18715869,水晶宫,0,20.0,,,103.596466,30.672472,1,0.0,https://img1.qunarzz.com/travel/poi/1803/37/97899ad6ea3faf37.jpg_r_480x360x95_717595a3.jpg,[103.596466  30.672472]
18715305,彭州白鹿上书院,0,94.0,,,103.9222555986,31.2343880657,8,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.9222556   31.23438807]
10095398,灵岩古街,0,80.0,,57.0,103.6211089077,31.0310777837,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/38cfe856886a2912bb1fdc92bac3eca5.jpg_r_480x360x95_fa5bf516.jpg,[103.62110891  31.03107778]
10019478,乌木林,2,94.0,,535.0,104.019342,30.685627,48,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/152e1edf0088c178fbdf9ebaee10435b.jpg_r_480x360x95_51b0ff47.jpg,[104.019342  30.685627]
10019418,成都战役纪念馆,0,88.0,,6.0,103.508316,30.312836,3,0.0,https://img1.qunarzz.com/travel/poi/1712/a4/e35f1f7d06803b37.jpg_r_480x360x95_6bb5f333.jpg,[103.508316  30.312836]
9771593,黄龙溪丹凤桥,0,0.0,,7.0,103.976269,30.321351,0,0.0,https://img1.qunarzz.com/travel/poi/1707/21/83fb4045021ed237.jpg_r_480x360x95_16cce954.jpg,[103.976269  30.321351]
9636633,下古寺,1,60.0,古刹名曰“光严禅院”，位于崇州西北三十余公里的凤栖山上，因历史悠久，当地俗称“古寺”。寺院依山而建，错落有致，史上曾分上、下两院，故又有“上古寺”、“下古寺”之谓。,616.0,103.53252,30.81981,1,0.0,https://img1.qunarzz.com/travel/poi/1705/6e/ffc1fe91a3d8b337.jpg_r_480x360x95_d115d356.jpg,[103.53252  30.81981]
9601079,雾中山,1,0.0,雾中山是古佛弥陀的道场，其寺庙始建于东汉明帝永平十六年（公元73年），仅晚于京城洛阳的我国第一座佛教寺庙白马寺六年。,619.0,103.388373,30.715726,1,0.0,https://img1.qunarzz.com/travel/poi/1704/a3/128ee2fbf03cc237.jpg_r_480x360x95_750736b8.jpg,[103.388373  30.715726]
9553978,温江文庙,0,0.0,温江文庙在温江城区文庙街，建于宋咸平初，明末毁于兵事，清康熙八年(公元1669)重建，清雍正、乾隆、嘉庆、道光年间迭经扩建。,625.0,103.843797,30.703359,7,0.0,https://img1.qunarzz.com/travel/poi/1701/7f/1326b1cc363b6437.jpg_r_480x360x95_bd0d516f.jpg,[103.843797  30.703359]
9534370,普照寺,2,90.0,,93.0,103.566472,30.852475,23,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/ad0dbc5af8ced32f995d4feea954a3bb.jpg_r_480x360x95_4a99f3f4.jpg,[103.566472  30.852475]
9484074,药师岩石窟,0,0.0,药师岩，坐落于四川省成都市大邑县三坝的高坝村，但大山之中何以会出现这个药师岩？,630.0,104.288731,30.543971,0,0.0,https://img1.qunarzz.com/travel/poi/1606/34/159e1eedcfd3a4db.jpg_r_480x360x95_f2d1d3a5.jpg,[104.288731  30.543971]
9482168,回龙湾,0,60.0,,642.0,104.1599700651,30.7472377922,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[104.15997007  30.74723779]
9479120,成都妙音湖,0,0.0,,11.0,103.4140923518,30.2132555667,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.41409235  30.21325557]
9475933,青龙湖,4,92.0,,748.0,104.188612,30.651136,24,0.0,https://img1.qunarzz.com/piao/fusion/1904/aa/ef08d722dc550602.jpg_r_480x360x95_1df22648.jpg,[104.188612  30.651136]
9475915,街子味江景区,1,86.0,,13.0,103.562676,30.819038,17,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[103.562676  30.819038]
9475736,家珍公园,0,86.0,,831.0,104.330181,30.861211,12,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/e9bff5335d394d076ab388c30ab280b3.jpg_r_480x360x95_f8676f83.jpg,[104.330181  30.861211]
9281457,阴阳界,1,92.0,在这里可以体验“一山隔阴阳”的奇特感受。,3.0,103.169291,30.706368,114,0.0,https://img1.qunarzz.com/travel/d9/1612/62/8211a891be7c53b5.jpg_r_480x360x95_9c8361a4.jpg,[103.169291  30.706368]
9279917,彭州小鱼洞蟠龙谷,1,0.0,蟠龙谷位于彭州市西北部的小鱼洞镇，是四川白水河国家的自然保护区的重要组成部分。,198.0,103.765629,31.193728,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/cef23f1eb825524148c7be2528cc9c85.jpg_r_480x360x95_4fad5113.jpg,[103.765629  31.193728]
7475901,白云万佛洞,1,88.0,相传白云祖师隐居的地方，石壁上有几百个供奉着佛像的天然洞穴。,39.0,103.489725,30.95186,13,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/f64a820b6343ccc96dd119dce89195e6.jpg_r_480x360x95_70eabeff.jpg,[103.489725  30.95186 ]
704211,四川大学博物馆,2,88.0,西南地区历史最为悠久的博物馆，还有机会在馆内欣赏到皮影戏。,66.0,104.097368,30.64233,76,0.01,https://img1.qunarzz.com/p/tts7/1801/9f/1c4e2c5019d71b02.jpg_r_480x360x95_9af4d002.jpg,[104.097368  30.64233 ]
704132,望江楼公园,9,90.0,为纪念唐朝女诗人薛涛而建，周边很有“老成都”的味道。,54.0,104.099306,30.63521,391,0.05,https://img1.qunarzz.com/travel/d3/1512/28/8e7ca6d64a1083f7.jpg_r_480x360x95_9d11f6bc.jpg,[104.099306  30.63521 ]
7523958,小通巷,28,88.0,,37.0,104.058636,30.674648,134,0.05,https://img1.qunarzz.com/travel/d6/1706/a2/b6e772d531ea85b5.jpg_r_480x360x95_95b579c9.jpg,[104.058636  30.674648]
707421,成都永陵,6,84.0,迄今发现的中国唯一一座建于地上的皇陵，地宫内有精美的石刻。,31.0,104.053622,30.680813,229,0.01,https://img1.qunarzz.com/travel/d6/1605/2b/75ef464ce10db1f7.jpg_r_480x360x95_e23ce376.jpg,[104.053622  30.680813]
717590,都江堰鱼嘴分水堤,7,94.0,用鹅卵石堆砌的像鱼的嘴一样的大坝，是都江堰最重要的部分。,11.0,103.613172,31.012094,206,0.02,https://img1.qunarzz.com/piao/fusion/2110/1a/798b3319201efb02.jpg_r_480x360x95_944af159.jpg,[103.613172  31.012094]
717250,伏龙观,5,92.0,建在离堆的上面，三面都是悬崖，观内有东汉时期的李冰石刻像。,42.0,103.619588,31.00341,50,0.01,https://img1.qunarzz.com/travel/d9/1706/74/f55e4ecbf3ef38b5.jpg_r_480x360x95_df441fa9.jpg,[103.619588  31.00341 ]
721276,飞沙堰,6,94.0,都江堰水利工程的重要部分，具有泄洪排沙的功能。,10.0,103.617951,31.004605,97,0.01,https://img1.qunarzz.com/travel/d2/201212/12/f044b651c8213055ddb12cfb.jpg_r_480x360x95_d9239776.jpg,[103.617951  31.004605]
712338,府南河活水公园,1,88.0,,125.0,104.098048,30.674221,82,0.0,https://img1.qunarzz.com/travel/d2/1711/cd/1bd6544d6250eeb5.jpg_r_480x360x95_e3f210e8.jpg,[104.098048  30.674221]
706141,皇城清真寺,1,78.0,,87.0,104.06934,30.662843,58,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/9f8861ff27c6108ba48695dd0d95b8ff.jpg_r_480x360x95_54d7cf16.jpg,[104.06934   30.662843]
715451,昭觉寺,12,88.0,与成都动物园相邻，当地著名的古寺庙，有川西“第一禅林”之称。,55.0,104.112638,30.713402,206,0.0,https://img1.qunarzz.com/travel/d7/1602/e6/1bc8a929f5f7f7.jpg_r_480x360x95_d551de65.jpg,[104.112638  30.713402]
707412,成都南郊公园,2,92.0,,178.0,104.053668,30.650973,81,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/7aa98ccd23be0126e86140d47df53515.jpg_r_480x360x95_9df7b257.jpg,[104.053668  30.650973]
706782,慧园,1,88.0,,157.0,104.050045,30.662355,39,0.0,https://img1.qunarzz.com/travel/poi/201303/13/f17465a9b1f58885ddb12cfb.jpg_r_480x360x95_f74df369.jpg,[104.050045  30.662355]
