,Unnamed: 0,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
9435,1245,长达路休憩处Cheung Tat Road Sitting-out Area,0,60.0,,,114.1214992631,22.3530777082,1,0.0,长达路休憩处,CheungTatRoadSittingoutArea
9436,1246,皇后街休憩花园Huanghoujie Xiuqi Garden,0,84.0,,,114.159472,22.290574,4,0.0,皇后街休憩花园,HuanghoujieXiuqiGarden
9437,1247,洪祥路游乐场,0,0.0,,,113.98,22.3957,0,0.0,洪祥路游乐场,
9438,1248,诗歌舞街游乐场,0,0.0,,,114.174,22.3289,0,0.0,诗歌舞街游乐场,
9439,1249,沙宣道休憩花园Shaxuandao Xiuqi Garden,0,40.0,,,114.142,22.2731,1,0.0,沙宣道休憩花园,ShaxuandaoXiuqiGarden
9440,1250,渡船街游乐场,0,0.0,,,114.179,22.3168,0,0.0,渡船街游乐场,
9441,1251,庙东街休憩处Miu Tung Street Sitting-out Area,0,80.0,,,114.2415060097,22.2837298135,0,0.0,庙东街休憩处,MiuTungStreetSittingoutArea
9442,1252,新光游乐场,0,0.0,,,114.208,22.345,0,0.0,新光游乐场,
9443,1253,广利道游乐场,0,0.0,,,114.172,22.343,0,0.0,广利道游乐场,
9444,1254,香港道宗堂办事处,0,0.0,,,114.1802726449,22.324039197,0,0.0,香港道宗堂办事处,
9445,1255,慕礼道儿童游乐场,0,0.0,,,114.192,22.334,0,0.0,慕礼道儿童游乐场,
9446,1256,基督教沙头角教会Christian Shatoujiao Church,0,0.0,,,114.234,22.5583,0,0.0,基督教沙头角教会,ChristianShatoujiaoChurch
9447,1257,新兴社区公园Xinxing Community Park,0,0.0,,,114.1584230591,22.5578939642,0,0.0,新兴社区公园,XinxingCommunityPark
9448,1258,梅芳街儿童游乐场,0,0.0,,,114.155,22.2907,0,0.0,梅芳街儿童游乐场,
9449,1259,华信街休憩处Wa Shun Street Sitting-out Area,0,74.0,,,114.2008294114,22.305383203,4,0.0,华信街休憩处,WaShunStreetSittingoutArea
9450,1260,凤群街花园Fengqun Street Garden,0,56.0,,,114.046,22.4455,4,0.0,凤群街花园,FengqunStreetGarden
9451,1261,庙宇Temple,0,0.0,,,114.0792738893,22.4431834482,0,0.0,庙宇,Temple
9452,1262,基督教沙头角堂Christian Sha Tau Kok Church,0,0.0,,,114.235,22.5599,0,0.0,基督教沙头角堂,ChristianShaTauKokChurch
9453,1263,循理会赐恩堂Grace Free Methodist Church,0,0.0,,,114.1755362423,22.3320498262,0,0.0,循理会赐恩堂,GraceFreeMethodistChurch
9454,1264,天后庙大庙Great Thean Hou Temple,0,0.0,,,114.303,22.2744,0,0.0,天后庙大庙,GreatTheanHouTemple
9455,1265,香港大学专业进修学院保良局社区书院,0,40.0,,,114.1962457987,22.2801650694,1,0.0,香港大学专业进修学院保良局社区书院,
9456,1266,沁园雪艺术中心,0,0.0,,,114.2351863786,22.5567781039,0,0.0,沁园雪艺术中心,
9457,1267,红谷子创意美术馆,0,0.0,,,114.1781835963,22.5650327745,0,0.0,红谷子创意美术馆,
9458,1268,成品生活 (尖沙咀店)Eslite Living (Tsim Sha Tsui),0,82.0,,,114.180397,22.297474,10,0.0,成品生活尖沙咀店,EsliteLivingTsimShaTsui
9459,1269,Opera GalleryOpera Gallery Hong Kong,0,90.0,,,114.1699406787,22.2833136734,0,0.0,,OperaGalleryOperaGalleryHongKong
9460,1270,一新美術館Sun Museum,0,0.0,,,114.2307875368,22.3142340307,0,0.0,一新美術館,SunMuseum
9461,1271,凤坑家乐径,0,70.0,,,114.2305742482,22.5285338346,2,0.0,凤坑家乐径,
9462,1272,Blush 画室Blush,0,0.0,,,114.1667072727,22.2851175012,0,0.0,画室,BlushBlush
9463,1273,Geneyclee GalleryGeneyclee Gallery,0,0.0,,,114.2354260316,22.3113176567,0,0.0,,GeneycleeGalleryGeneycleeGallery
9464,1274,模达湾Mo Tat Wan,0,70.0,,,114.1569272055,22.2109560434,2,0.0,模达湾,MoTatWan
9465,1275,笔架山Beacon Hill,0,80.0,,,114.18173,22.352201,1,0.0,笔架山,BeaconHill
9466,1276,Page One Book StorePage One Book Store,0,0.0,,,114.1702607342,22.2863620202,0,0.0,,PageOneBookStorePageOneBookStore
9467,1277,ComboCombo,0,0.0,,,114.165251098,22.2891550886,0,0.0,,ComboCombo
9468,1278,松林炮台Pinewood Battery,0,0.0,,,114.147324356,22.2813395537,0,0.0,松林炮台,PinewoodBattery
9469,1279,中英香港问题谈判联络小组中方代表驻地旧址Zhong Ying Xianggang Wenti Tanpan Lianluo Xiaozu Zhongfang Daibiao Zhudi Site,0,100.0,,,114.1806940835,22.3079583745,0,0.0,中英香港问题谈判联络小组中方代表驻地旧址,ZhongYingXianggangWentiTanpanLianluoXiaozuZhongfangDaibiaoZhudiSite
9470,1280,大埔海滨公园Tai Po Waterfront Park Insect House,0,0.0,,,114.199868,22.45557,0,0.0,大埔海滨公园,TaiPoWaterfrontParkInsectHouse
9471,1281,Kwun Tong Garden Estate Children PlaygroundKwun Tong Garden Estate Children Playground,0,0.0,,,114.229707347,22.320429967,0,0.0,,KwunTongGardenEstateChildrenPlaygroundKwunTongGardenEstateChildrenPlayground
9472,1282,心說言語治療中心,0,0.0,,,114.1962265036,22.2808799426,0,0.0,心說言語治療中心,
9473,1283,賽馬會職員宿舍遊樂場,0,0.0,,,114.211854332,22.3970550179,0,0.0,賽馬會職員宿舍遊樂場,
9474,1284,亚洲艺术文献库Asia Art Archive,0,0.0,,,114.1596757872,22.2887819936,0,0.0,亚洲艺术文献库,AsiaArtArchive
9475,1285,Very HappyVery Happy,0,0.0,,,114.243313989,22.3231146394,0,0.0,,VeryHappyVeryHappy
9476,1286,南山村平台遊樂場,0,0.0,,,114.1839221601,22.3380288679,0,0.0,南山村平台遊樂場,
9477,1287,RyzeRyze,0,0.0,,,114.218404095,22.2957320641,0,0.0,,RyzeRyze
9478,1288,土瓜湾故事馆House of To Kwa Wan Stories,0,0.0,,,114.200103123,22.3170395245,0,0.0,土瓜湾故事馆,HouseofToKwaWanStories
9479,1289,Wo Lok Estate Fu On HouseWo Lok Estate Fu On House,0,0.0,,,114.238613145,22.3200164515,0,0.0,,WoLokEstateFuOnHouseWoLokEstateFuOnHouse
9480,1290,Lingnan GardenLingnan Garden,0,0.0,,,114.150602425,22.3374725837,0,0.0,,LingnanGardenLingnanGarden
9481,1291,Cheung Hong Estate PlaygroundCheung Hong Estate Playground,0,0.0,,,114.111676133,22.3535316909,0,0.0,,CheungHongEstatePlaygroundCheungHongEstatePlayground
9482,1292,HK Toy MuseumHK Toy Museum,0,0.0,,,114.1985466442,22.3415661696,0,0.0,,HKToyMuseumHKToyMuseum
9483,1293,港灣道花園,0,0.0,,,114.182871219,22.2864444064,0,0.0,港灣道花園,
9484,1294,雍仁會館,0,0.0,,,114.1645685259,22.2822198916,0,0.0,雍仁會館,
9485,1295,圣士提反女子中学St. Stephen's Girls' College,0,90.0,,,114.1553968522,22.2871748485,2,0.0,圣士提反女子中学,StStephensGirlsCollege
9486,1296,Cute CityCute City,0,0.0,,,114.212082513,22.3474207664,0,0.0,,CuteCityCuteCity
9487,1297,香港真光書院,0,0.0,,,114.169712342,22.2459036391,0,0.0,香港真光書院,
9488,1298,Sha Tsui Road PlaygroundSha Tsui Road Playground,0,0.0,,,114.12510657,22.3756230471,0,0.0,,ShaTsuiRoadPlaygroundShaTsuiRoadPlayground
9489,1299,足球场,0,0.0,,,113.920240621,22.4764319361,1,0.0,足球场,
9490,1300,金庸故事馆Jin Yong Gallery,0,88.0,,,114.1969034351,22.3798635793,9,0.0,金庸故事馆,JinYongGallery
9491,1301,天后宫Thean Hou Temple (Cheung Chau),0,98.0,,,114.0304175528,22.204719359,9,0.0,天后宫,TheanHouTempleCheungChau
9492,1302,源禾游乐场,0,0.0,,,114.2016820952,22.3917333664,0,0.0,源禾游乐场,
9493,1303,GEIG 銀河教育(粉嶺分校),0,0.0,,,114.139176466,22.5106671852,0,0.0,銀河教育粉嶺分校,GEIG
9494,1304,大石古观音庙,0,0.0,,,114.1794913246,22.3236382672,0,0.0,大石古观音庙,
9495,1305,QRC100QRC100,0,80.0,,,114.1665000013,22.2864224846,3,0.0,,QRCQRC
9496,1306,香港生产力促进局,0,0.0,,,114.1821618724,22.3417614628,0,0.0,香港生产力促进局,
9497,1307,铁甲奇侠之旅,0,100.0,,,114.0623614376,22.3306701032,0,0.0,铁甲奇侠之旅,
9498,1308,香港聖公會諸聖座堂,0,0.0,,,114.1801094802,22.323052308,0,0.0,香港聖公會諸聖座堂,
9499,1309,M+展亭M+ Pavilion West Kowloon Cultural District,0,76.0,,,114.168836,22.303515,2,0.0,展亭,MMPavilionWestKowloonCulturalDistrict
9500,1310,环保轩,0,0.0,,,114.1848029882,22.2772283221,0,0.0,环保轩,
9501,1311,屯门大会堂Tuen Mun Town Hall,0,98.0,,,113.9881506144,22.3950428682,4,0.0,屯门大会堂,TuenMunTownHall
9502,1312,胜利油画,0,60.0,,,114.1190694871,22.3623095734,1,0.0,胜利油画,
9503,1313,乡村艺术馆,0,0.0,,,114.2423013005,22.4763664189,0,0.0,乡村艺术馆,
9504,1314,利美画苑,0,0.0,,,114.1707358249,22.3316305179,0,0.0,利美画苑,
9505,1315,世界油画,0,0.0,,,114.2255521406,22.2888093456,0,0.0,世界油画,
9506,1316,铨记水族馆,0,0.0,,,114.2448290394,22.4270292983,0,0.0,铨记水族馆,
9507,1317,沐风画苑,0,0.0,,,114.1659842662,22.2860976188,0,0.0,沐风画苑,
9508,1318,金眉工作室,0,0.0,,,114.2008481402,22.4009776977,0,0.0,金眉工作室,
9509,1319,光辉水族馆,0,0.0,,,114.1272420798,22.3750661353,0,0.0,光辉水族馆,
9510,1320,油塘小区会堂,0,0.0,,,114.2508078263,22.2988695122,0,0.0,油塘小区会堂,
9511,1321,大堡礁水族馆,0,0.0,,,113.9895260453,22.4062813176,0,0.0,大堡礁水族馆,
9512,1322,就记水族馆,0,0.0,,,114.1813835329,22.3248169361,0,0.0,就记水族馆,
9513,1323,稻乡人类饮食文化馆,0,0.0,,,114.2096804812,22.4008167923,0,0.0,稻乡人类饮食文化馆,
9514,1324,秀茂坪道交通安全城,0,0.0,,,114.2424614986,22.323807373,0,0.0,秀茂坪道交通安全城,
9515,1325,香港古代古雕博物馆,0,0.0,,,114.2111466853,22.4290799064,0,0.0,香港古代古雕博物馆,
9516,1326,俪绣轩,0,0.0,,,114.1825323861,22.2785417735,0,0.0,俪绣轩,
9517,1327,勤记海洋水族馆,0,0.0,,,114.166144178,22.2523642209,0,0.0,勤记海洋水族馆,
9518,1328,东华三院文物馆,0,0.0,,,114.1833387079,22.3179833944,0,0.0,东华三院文物馆,
9519,1329,中兴水族馆,0,0.0,,,114.2536752384,22.2693605786,0,0.0,中兴水族馆,
9520,1330,亚玛逊水族馆,0,0.0,,,114.17986828,22.3292874517,0,0.0,亚玛逊水族馆,
9521,1331,世界画廊,0,0.0,,,114.168373515,22.2829318207,0,0.0,世界画廊,
9522,1332,艺境,0,0.0,,,114.189299405,22.28031463,0,0.0,艺境,
9523,1333,利荣堂,0,0.0,,,114.1568025942,22.2912494288,0,0.0,利荣堂,
9524,1334,季丰轩,0,0.0,,,114.1684532857,22.2827056622,0,0.0,季丰轩,
9525,1335,酉星艺术工作坊,0,0.0,,,114.1376758373,22.2864460898,0,0.0,酉星艺术工作坊,
9526,1336,雅致水族馆,0,0.0,,,114.2002173958,22.3279369165,0,0.0,雅致水族馆,
9527,1337,云峰画苑,0,0.0,,,114.2239162791,22.2907756934,0,0.0,云峰画苑,
9528,1338,艺灵画院,0,0.0,,,114.1987946601,22.3183654504,0,0.0,艺灵画院,
9529,1339,明宝斋,0,0.0,,,114.1633555723,22.2877802921,0,0.0,明宝斋,
9530,1340,狮子会自然教育中心贝壳馆Shell House of Lions Nature Education Centre,0,60.0,,,114.2707059906,22.3800115618,0,0.0,狮子会自然教育中心贝壳馆,ShellHouseofLionsNatureEducationCentre
9531,1341,国际桌球城,0,0.0,,,114.042884797,22.4483161131,0,0.0,国际桌球城,
9532,1342,消防及救護學院,0,0.0,,,114.285929044,22.3097989498,0,0.0,消防及救護學院,
9533,1343,稻香饮食文化博物馆Daoxiangyinshi Culture Museum,0,0.0,,,114.207848,22.399164,0,0.0,稻香饮食文化博物馆,DaoxiangyinshiCultureMuseum
9534,1344,魔鬼山炮台Devil's Peak Fort,0,80.0,,,114.2445718878,22.3034994459,3,0.0,魔鬼山炮台,DevilsPeakFort
9535,1345,港运大厦,0,0.0,,,114.2143763136,22.294355042,0,0.0,港运大厦,
9536,1346,仁爱堂陈黃淑芬纪念中学,0,0.0,,,113.978345308,22.4044562189,0,0.0,仁爱堂陈黃淑芬纪念中学,
9537,1347,space时空公司,0,0.0,,,114.0898476954,22.5345782238,0,0.0,时空公司,space
9538,1348,嘉道理农场博物馆,0,0.0,,,114.1345925368,22.42777774,0,0.0,嘉道理农场博物馆,
9539,1349,四柱擎天Four Great Pillars,0,80.0,,,114.1289715138,22.4339296651,0,0.0,四柱擎天,FourGreatPillars
9540,1350,岳王古庙Ancient Yuewang Temple,0,92.0,,,114.2030334418,22.289719365,1,0.0,岳王古庙,AncientYuewangTemple
9541,1351,聖軒公家塾,0,0.0,,,114.0196006494,22.4480037442,0,0.0,聖軒公家塾,
9542,1352,达德学校Dade School,0,80.0,,,114.0221324709,22.4468989698,1,0.0,达德学校,DadeSchool
9543,1353,仁敦冈书室Yan Tun Kong Study Hall,0,80.0,,,114.0204032332,22.4491450684,0,0.0,仁敦冈书室,YanTunKongStudyHall
9544,1354,石湖墟游乐场,0,0.0,,,114.1395778859,22.5071864233,0,0.0,石湖墟游乐场,
9545,1355,嘉道理兄弟纪念亭,0,0.0,,,114.1345925368,22.42777774,0,0.0,嘉道理兄弟纪念亭,
9546,1356,胡挺生先生纪念亭Hu Tingsheng Memorial Pavilion,0,90.0,,,114.1345925368,22.42777774,1,0.0,胡挺生先生纪念亭,HuTingshengMemorialPavilion
9547,1357,顺利邨游乐场,0,0.0,,,114.246294502,22.3402230751,0,0.0,顺利邨游乐场,
9548,1358,光明街儿童游乐场,0,0.0,,,114.1755585634,22.2817502008,0,0.0,光明街儿童游乐场,
9549,1359,友邦金融中心,0,0.0,,,114.1734134692,22.2842740477,0,0.0,友邦金融中心,
9550,1360,ARTEARTE,0,80.0,,,114.1791710501,22.3286514261,1,0.0,,ARTEARTE
9551,1361,I.D. CollectionI.D. Collection,0,70.0,,,114.1934234963,22.3850534268,1,0.0,,IDCollectionIDCollection
9552,1362,ARTEARTE,0,80.0,,,114.1989392168,22.3825554481,2,0.0,,ARTEARTE
9553,1363,东和社区图书室,0,0.0,,,114.23949842,22.5557253581,0,0.0,东和社区图书室,
9554,1364,食邑税山界石,0,0.0,,,114.0124105338,22.268883405,0,0.0,食邑税山界石,
9555,1365,青田游乐场,0,0.0,,,113.975653564,22.4128223403,0,0.0,青田游乐场,
9556,1366,荃湾汲水门灯笼洲灯塔,0,0.0,,,114.0696465874,22.346532615,0,0.0,荃湾汲水门灯笼洲灯塔,
9557,1367,爱丁堡广场Aidingbao Square,0,80.0,,,114.1730687207,22.2859012211,1,0.0,爱丁堡广场,AidingbaoSquare
9558,1368,A. styleA. style,0,0.0,,,114.1604198051,22.287690651,0,0.0,,AstyleAstyle
9559,1369,狮语画廊,0,0.0,,,114.1563498772,22.2904161938,0,0.0,狮语画廊,
9560,1370,冒险乐园(良景广场店),0,0.0,,,113.974647759,22.4100984338,0,0.0,冒险乐园良景广场店,
9561,1371,中華新聞通訊社China News Agency,0,0.0,,,114.19688752,22.2830986972,0,0.0,中華新聞通訊社,ChinaNewsAgency
9562,1372,崇庆里儿童游乐场,0,0.0,,,114.154124677,22.2905460748,0,0.0,崇庆里儿童游乐场,
9563,1373,东涌侯王宫,0,0.0,,,113.9622067592,22.2948943571,0,0.0,东涌侯王宫,
9564,1374,金城道游乐场,0,0.0,,,114.192088065,22.3424741727,0,0.0,金城道游乐场,
9565,1375,深慈街游乐场,0,0.0,,,114.158233039,22.4306772885,0,0.0,深慈街游乐场,
9566,1376,香港知专学院,0,0.0,,,114.264707085,22.3090783171,0,0.0,香港知专学院,
9567,1377,禾寮坑游乐场,0,0.0,,,114.208682264,22.4011927758,0,0.0,禾寮坑游乐场,
9568,1378,"天后宫Thean Hou Temple, Tsuen Wan",0,90.0,,,114.1330163358,22.376834537,1,0.0,天后宫,TheanHouTempleTsuenWan
9569,1379,悟园,0,0.0,,,113.8842118484,22.244407973,0,0.0,悟园,
9570,1380,麟峯文公祠,0,0.0,,,114.086038444,22.5029093217,0,0.0,麟峯文公祠,
9571,1381,蓬瀛仙馆,0,0.0,,,114.1500441449,22.493815212,0,0.0,蓬瀛仙馆,
9572,1382,景云街游乐场,0,0.0,,,114.204538448,22.3192663549,0,0.0,景云街游乐场,
9573,1383,美国冒险乐园(德福广场店),0,0.0,,,114.2248997781,22.3267637209,0,0.0,美国冒险乐园德福广场店,
9574,1384,梦幻世界(乐富店),0,0.0,,,114.1985825864,22.3380796904,0,0.0,梦幻世界乐富店,
9575,1385,虎豹别墅Haw Par Mansion,0,88.0,,,114.2067708452,22.2783849376,1,0.0,虎豹别墅,HawParMansion
9576,1386,常安街游乐场,0,0.0,,,114.253670285,22.2721043985,0,0.0,常安街游乐场,
9577,1387,绿洲艺廊,0,0.0,,,114.1671391784,22.2872984416,0,0.0,绿洲艺廊,
9578,1388,UFO GalleryUFO Gallery,0,0.0,,,114.1648086962,22.2861008388,0,0.0,,UFOGalleryUFOGallery
9579,1389,Little Black Jacket-Karl Lagerfeld Exhibit on HollLittle Black Jacket-Karl Lagerfeld Exhibit on Holl,0,0.0,,,114.1592532686,22.2888302438,0,0.0,,LittleBlackJacketKarlLagerfeldExhibitonHollLittleBlackJacketKarlLagerfeldExhibitonHoll
9580,1390,Iglesia ni CristoIglesia ni Cristo,0,0.0,,,114.1822679608,22.2997058095,0,0.0,,IglesianiCristoIglesianiCristo
9581,1391,Applique - Art And LivingApplique - Art And Living,0,0.0,,,114.182027,22.28027,0,0.0,,AppliqueArtAndLivingAppliqueArtAndLiving
9582,1392,创新中心,0,0.0,,,114.1876387954,22.3382450148,0,0.0,创新中心,
9583,1393,雪狐居,0,0.0,,,114.177240162,22.239335973,0,0.0,雪狐居,
9584,1394,天上王者,0,0.0,,,114.1821151388,22.2514318779,0,0.0,天上王者,
9585,1395,怡庭,0,0.0,,,114.177240162,22.239335973,0,0.0,怡庭,
9586,1396,迷离庄园世界民族大使见面会,0,0.0,,,114.052377091,22.3128552702,0,0.0,迷离庄园世界民族大使见面会,
9587,1397,双龙奇缘,0,0.0,,,114.1821151388,22.2514318779,0,0.0,双龙奇缘,
9588,1398,明日世界史迪仔合影地,0,0.0,,,114.053353007,22.3170845818,0,0.0,明日世界史迪仔合影地,
9589,1399,梦想花园小熊维尼合影地,0,80.0,,,114.051698176,22.316054188,0,0.0,梦想花园小熊维尼合影地,
9590,1400,与《冰雪奇缘》好朋友见面,0,0.0,,,114.051698176,22.316054188,0,0.0,与冰雪奇缘好朋友见面,
9591,1401,梦想花园布鲁托合影地,0,0.0,,,114.051698176,22.316054188,0,0.0,梦想花园布鲁托合影地,
9592,1402,奇趣动物屋,0,0.0,,,114.1821151388,22.2514318779,0,0.0,奇趣动物屋,
9593,1403,水母万花筒,0,0.0,,,114.182315603,22.2371978042,0,0.0,水母万花筒,
9594,1404,乐永慧儿童乐园(新一佳店),0,0.0,,,114.241239087,22.5596378034,0,0.0,乐永慧儿童乐园新一佳店,
9595,1405,灰熊山古迎宾礼,0,0.0,,,114.053910662,22.3129776076,0,0.0,灰熊山古迎宾礼,
9596,1406,幻想世界奇妙仙子合影地,0,0.0,,,114.051698176,22.316054188,0,0.0,幻想世界奇妙仙子合影地,
9597,1407,幻想世界长发公主乐佩合影地,0,0.0,,,114.051698176,22.316054188,0,0.0,幻想世界长发公主乐佩合影地,
9598,1408,翻天飞鹰,0,0.0,,,114.177240162,22.239335973,0,0.0,翻天飞鹰,
9599,1409,中华鲟馆,0,0.0,,,114.177240162,22.239335973,0,0.0,中华鲟馆,
9600,1410,玩具兵团训练营,0,0.0,,,114.051184935,22.3137902968,0,0.0,玩具兵团训练营,
9601,1411,米奇金奖音乐剧,0,0.0,,,114.051468382,22.3169072461,0,0.0,米奇金奖音乐剧,
9602,1412,幻想世界街头狂欢,0,0.0,,,114.051698176,22.316054188,0,0.0,幻想世界街头狂欢,
9603,1413,探险世界街头狂欢,0,0.0,,,114.052167295,22.3137179637,0,0.0,探险世界街头狂欢,
9604,1414,幻想世界贝儿合影地,0,0.0,,,114.051698176,22.316054188,0,0.0,幻想世界贝儿合影地,
9605,1415,梦想花园米奇鼠合影地,0,100.0,,,114.051698176,22.316054188,1,0.0,梦想花园米奇鼠合影地,
9606,1416,天后宫,0,0.0,,,114.1091184439,22.376322415,0,0.0,天后宫,
9607,1417,街头表演,0,0.0,,,114.0546945959,22.3156696998,0,0.0,街头表演,
9608,1418,幻想世界灰姑娘合影地,0,0.0,,,114.051698176,22.316054188,0,0.0,幻想世界灰姑娘合影地,
9609,1419,骏业街游乐场,0,0.0,,,114.233485223,22.3153017726,0,0.0,骏业街游乐场,
9610,1420,明日世界街头狂欢,0,0.0,,,114.053353007,22.3170845818,0,0.0,明日世界街头狂欢,
9611,1421,360动感影院,0,0.0,,,113.9151938171,22.2586538467,0,0.0,动感影院,
9612,1422,何贤图书馆,0,0.0,,,113.926526181,22.4874015191,0,0.0,何贤图书馆,
9613,1423,龙珠阁,0,0.0,,,114.2116836312,22.3455272116,0,0.0,龙珠阁,
9614,1424,嘉乐园,0,0.0,,,114.209404854,22.2931717544,0,0.0,嘉乐园,
9615,1425,古岩净苑,0,0.0,,,114.1959778848,22.3768698932,0,0.0,古岩净苑,
9616,1426,珠海学院,0,0.0,,,114.125319533,22.3651178331,0,0.0,珠海学院,
9617,1427,持续及成人进修社区学院,0,0.0,,,114.167700622,22.2508739163,0,0.0,持续及成人进修社区学院,
9618,1428,甄子杰夫人纪念堂Memorial Hall of Zhen Zijie's Wife,0,0.0,,,114.2023233921,22.2818711959,0,0.0,甄子杰夫人纪念堂,MemorialHallofZhenZijiesWife
9619,1429,坪朗游乐场,0,0.0,,,114.143318829,22.4477577415,0,0.0,坪朗游乐场,
9620,1430,田家炳图书馆,0,0.0,,,113.987008961,22.3994503013,0,0.0,田家炳图书馆,
9621,1431,石壁观景台Viewing Point,0,80.0,,,113.9083701643,22.2513433578,3,0.0,石壁观景台,ViewingPoint
9622,1432,秀雅道游乐场,0,0.0,,,114.237900404,22.3248285721,0,0.0,秀雅道游乐场,
9623,1433,香港中文大学钱穆图书馆,0,0.0,,,114.2195648045,22.4246947587,0,0.0,香港中文大学钱穆图书馆,
9624,1434,中国木结构建筑艺术馆Zhongguo Mujiegou Jianzhu Art Museum,0,96.0,,,114.2156024368,22.3429405509,1,0.0,中国木结构建筑艺术馆,ZhongguoMujiegouJianzhuArtMuseum
9625,1435,香港理工大学塘校园,0,0.0,,,114.193325715,22.3385639341,0,0.0,香港理工大学塘校园,
9626,1436,香港浸会大学逸夫校园,0,0.0,,,114.1930318637,22.3397966326,0,0.0,香港浸会大学逸夫校园,
9627,1437,圣安德肋堂,0,0.0,,,114.2741831749,22.3181497706,0,0.0,圣安德肋堂,
9628,1438,青年学院,0,0.0,,,114.010748927,22.4538148867,0,0.0,青年学院,
9629,1439,滨河社区图书馆,0,0.0,,,114.090302662,22.5359640131,0,0.0,滨河社区图书馆,
9630,1440,香港城市大学专上学院德福分部,0,0.0,,,114.223489692,22.3272245672,0,0.0,香港城市大学专上学院德福分部,
