,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1461,will爱*爱情博物馆(密云南门网红购物街店),0,0.0,,,116.8495409553,40.375727079,0,0.0,爱爱情博物馆密云南门网红购物街店,will
1462,鲨鱼与人类展览(侨福芳草地购物中心店),0,0.0,,,116.4558231536,39.9251171487,0,0.0,鲨鱼与人类展览侨福芳草地购物中心店,
1463,开心麻花摩剧场,0,100.0,,,116.4239769339,39.9061461558,0,0.0,开心麻花摩剧场,
1464,大庆朗读,0,0.0,,,116.4812929372,39.9188242103,0,0.0,大庆朗读,
1465,藏书馆,0,0.0,,,116.3214066195,39.9758392633,0,0.0,藏书馆,
1466,四万车库,0,0.0,,,116.5187318073,40.0144171411,0,0.0,四万车库,
1467,黑骑士球员俱乐部,0,0.0,,,116.594352376,40.0350965723,0,0.0,黑骑士球员俱乐部,
1468,石景山区图书馆少儿馆,0,0.0,,,116.1978520139,39.9171717129,0,0.0,石景山区图书馆少儿馆,
1469,春风园艺农场,0,0.0,,,116.7449876065,40.132252544,0,0.0,春风园艺农场,
1470,5 House,0,0.0,,,116.473105877,39.9557554565,0,0.0,,House
1471,常营体育公园快乐冰原,0,0.0,,,116.612143,39.930349,0,0.0,常营体育公园快乐冰原,
1472,广艺家广内市民文化中心,0,0.0,,,116.3635994286,39.898841541,0,0.0,广艺家广内市民文化中心,
1473,广内街道公共图书馆,0,0.0,,,116.3727430371,39.9024014772,0,0.0,广内街道公共图书馆,
1474,四季青镇新时代文明实践所,0,0.0,,,116.24075873,39.9567451118,0,0.0,四季青镇新时代文明实践所,
1475,故宫文创馆汉字馆,0,0.0,,,116.4045112029,39.9285505163,0,0.0,故宫文创馆汉字馆,
1476,U GALLERY,0,0.0,,,116.5012019923,39.9889172698,0,0.0,,UGALLERY
1477,漫步红楼(大观园店),0,0.0,,,116.3643896724,39.8783280513,0,0.0,漫步红楼大观园店,
1478,西城区图书馆(月坛街道分馆),0,0.0,,,116.3553721675,39.9203606654,0,0.0,西城区图书馆月坛街道分馆,
1479,皮卡书屋,0,0.0,,,116.4323744233,39.8942503661,0,0.0,皮卡书屋,
1480,拾院,0,0.0,,,116.409970331,39.9329929904,0,0.0,拾院,
1481,CLC,0,0.0,,,116.5011182009,39.9911639967,0,0.0,,CLC
1482,OIO,0,0.0,,,116.5297293986,39.9294010985,0,0.0,,OIO
1483,北京市东城区图书馆(交道口馆),0,0.0,,,116.4192780186,39.9477660598,0,0.0,北京市东城区图书馆交道口馆,
1484,SKPRENDEZ-VOUS(skp),0,0.0,,,116.4471372509,39.9138655492,0,0.0,,SKPRENDEZVOUSskp
1485,小刘鸭意思一下健身房(北京朝阳大悦城店),0,0.0,,,116.5245578132,39.9301968443,0,0.0,小刘鸭意思一下健身房北京朝阳大悦城店,
1486,青年理想生活节,0,0.0,,,116.5245843486,39.9302790489,0,0.0,青年理想生活节,
1487,廉洁奥运主题展馆,0,0.0,,,116.3933076607,40.0267010593,0,0.0,廉洁奥运主题展馆,
1488,北京市平谷区图书馆,0,0.0,,,117.1167846869,40.1471285152,0,0.0,北京市平谷区图书馆,
1489,四时Season art space&store,0,0.0,,,116.3548803882,39.8281851641,0,0.0,四时,Seasonartspacestore
1490,虎峪冰瀑,0,40.0,,,116.113417,40.331262,0,0.0,虎峪冰瀑,
1491,十点睡觉,0,100.0,,,116.4017900757,39.9038691628,0,0.0,十点睡觉,
1492,角楼图书馆,0,0.0,,,116.4494041407,39.8780662908,0,0.0,角楼图书馆,
1493,热带雨林蜥蜴馆(潮铺街逛小店),0,0.0,,,116.3807266129,39.9175640111,0,0.0,热带雨林蜥蜴馆潮铺街逛小店,
1494,东城区崇文图书馆东花市社区分馆(东花市社区分馆),0,0.0,,,116.4381480145,39.9037875134,0,0.0,东城区崇文图书馆东花市社区分馆东花市社区分馆,
1495,美后肆时景山市民文化中心,0,0.0,,,116.415579,39.936894,0,0.0,美后肆时景山市民文化中心,
1496,青丙拾光书店,0,0.0,,,117.1215721905,40.1559751622,0,0.0,青丙拾光书店,
1497,北京农业职业学院图书馆,0,0.0,,,116.2283477145,39.7785471057,0,0.0,北京农业职业学院图书馆,
1498,杏黄村,0,0.0,,,115.797692,39.722544,0,0.0,杏黄村,
1499,海淀少年宫,0,0.0,,,116.3024351446,39.9716851456,0,0.0,海淀少年宫,
1500,北京塞隆国际文化创意园,0,0.0,,,116.610355,39.901045,0,0.0,北京塞隆国际文化创意园,
1501,大屯社区图书馆,0,0.0,,,116.4112102445,40.0080645067,0,0.0,大屯社区图书馆,
1502,西城区图书馆(金融街丰汇园分馆),0,100.0,,,116.371527374,39.9211651735,0,0.0,西城区图书馆金融街丰汇园分馆,
1503,快乐岛娱乐俱乐部,0,0.0,,,116.4760564549,39.9349761908,0,0.0,快乐岛娱乐俱乐部,
1504,门头沟区图书馆,0,0.0,,,116.0788733379,39.9397753964,0,0.0,门头沟区图书馆,
1505,北京市东城区崇文少年宫,0,0.0,,,116.4294714083,39.9059000041,0,0.0,北京市东城区崇文少年宫,
1506,草桥社区文化中心图书馆,0,0.0,,,116.3590492071,39.849983952,0,0.0,草桥社区文化中心图书馆,
1507,新华1949文化金融创新产业园,0,0.0,,,116.3596187649,39.9369891178,0,0.0,新华文化金融创新产业园,
1508,官庄公园,0,80.0,,,116.5107344202,39.8872533511,0,0.0,官庄公园,
1509,展览路街道博物馆,0,0.0,,,116.3505745212,39.9286574396,0,0.0,展览路街道博物馆,
1510,6003文化创意园,0,0.0,,,116.526760987,39.8683643511,0,0.0,文化创意园,
1511,后天美术馆,0,0.0,,,116.2689145139,40.2297380597,0,0.0,后天美术馆,
1512,人口文化园,0,0.0,,,116.6537451321,39.8990257671,0,0.0,人口文化园,
1513,稻香小镇,0,0.0,,,116.2061814808,40.0903642902,0,0.0,稻香小镇,
1514,1818街区公园,0,0.0,,,116.3105918575,40.0688352138,0,0.0,街区公园,
1515,大家据国际设计文化小镇,0,0.0,,,115.9192838031,39.6773154922,0,0.0,大家据国际设计文化小镇,
1516,北京文化创意产业展示中心,0,0.0,,,116.3582302801,39.9364184191,0,0.0,北京文化创意产业展示中心,
1517,关渡河,0,0.0,,,116.5707454586,40.3686760932,0,0.0,关渡河,
1518,奶东公园,0,0.0,,,116.487498003,40.0533482894,0,0.0,奶东公园,
1519,大瓦窑体育公园,0,0.0,,,116.2453055332,39.8696459764,0,0.0,大瓦窑体育公园,
1520,红星集体农庄纪念公园,0,0.0,,,116.4657491475,39.7712244275,0,0.0,红星集体农庄纪念公园,
1521,公社1958创意园,0,0.0,,,116.1945889407,39.9280213562,0,0.0,公社创意园,
1522,大地时尚文化创意园,0,0.0,,,116.5592252975,39.9045480813,0,0.0,大地时尚文化创意园,
1523,葡萄酒博物馆,0,0.0,,,115.7810017603,40.4657509838,0,0.0,葡萄酒博物馆,
1524,德寿寺,0,0.0,,,116.4669289779,39.8079527196,0,0.0,德寿寺,
1525,泓文博雅文化产业基地,0,0.0,,,116.4338720265,39.6977278478,0,0.0,泓文博雅文化产业基地,
1526,苏家坨风景长廊,0,0.0,,,116.1149374984,40.0821581024,0,0.0,苏家坨风景长廊,
1527,金帆水上运动俱乐部,0,0.0,,,116.3871401532,39.9501589823,0,0.0,金帆水上运动俱乐部,
1528,纪家庙公园,0,0.0,,,116.3345988558,39.8438489902,0,0.0,纪家庙公园,
1529,江南文化创意园,0,0.0,,,116.4804505696,39.8270074535,0,0.0,江南文化创意园,
1530,尚隐·沙,0,80.0,,,116.2629100009,39.8834742644,0,0.0,尚隐沙,
1531,大隆福寺,0,0.0,,,116.4204858857,39.932195054,0,0.0,大隆福寺,
1532,首钢园-三高炉南广场,0,0.0,,,116.1619881814,39.9259627818,0,0.0,首钢园三高炉南广场,
1533,贺新公园,0,100.0,,,116.393461818,40.0679178288,0,0.0,贺新公园,
1534,聚贤公园,0,0.0,,,116.4233308628,39.8197164914,0,0.0,聚贤公园,
1535,初园食虫植物园,0,0.0,,,116.2303150673,40.0726867897,0,0.0,初园食虫植物园,
1536,模式口过街楼,0,80.0,,,116.167921304,39.9412600363,0,0.0,模式口过街楼,
1537,鹿鸣公园,0,0.0,,,116.494177,40.132515,0,0.0,鹿鸣公园,
1538,ATM潮玩博物馆,0,0.0,,,116.6409964194,39.6676476296,0,0.0,潮玩博物馆,ATM
1539,红光山,0,0.0,,,116.1588425261,39.9350582489,0,0.0,红光山,
1540,丑儿岭生态观光园,0,0.0,,,116.0820544203,39.973165855,0,0.0,丑儿岭生态观光园,
1541,金融街广场,0,0.0,,,116.3638294876,39.9159018271,0,0.0,金融街广场,
1542,通州区文化馆,0,0.0,,,116.6939206433,39.9184880826,0,0.0,通州区文化馆,
1543,青年沟公园,0,0.0,,,116.4382423773,39.9695696563,0,0.0,青年沟公园,
1544,上庄东岳庙,0,0.0,,,116.225022191,40.1258822022,0,0.0,上庄东岳庙,
1545,延庆龙王庙,0,0.0,,,115.9959155401,40.5369471251,0,0.0,延庆龙王庙,
1546,生态公园,0,0.0,,,116.2923692702,39.8916884553,0,0.0,生态公园,
1547,中关村壹号商业街,0,0.0,,,116.2535319904,40.0811411475,0,0.0,中关村壹号商业街,
1548,丰宜公园,0,0.0,,,116.3555491592,39.8657300049,0,0.0,丰宜公园,
1549,和胜美术馆,0,0.0,,,116.3123206188,39.8983069865,0,0.0,和胜美术馆,
1550,小力胡同,0,0.0,,,116.400227,39.900832,0,0.0,小力胡同,
1551,科普展示中心,0,0.0,,,116.2180449097,39.9972904602,0,0.0,科普展示中心,
1552,金鼎湖风景区,0,0.0,,,117.0444737287,40.3943844976,0,0.0,金鼎湖风景区,
1553,滨河公园,0,0.0,,,116.6832756796,40.1293937663,0,0.0,滨河公园,
1554,东沙河滨水公园,0,0.0,,,116.266921,40.155925,0,0.0,东沙河滨水公园,
1555,和平博物馆,0,0.0,,,116.510367,39.892742,0,0.0,和平博物馆,
1556,永顺公园,0,0.0,,,116.6319102366,39.9234768611,0,0.0,永顺公园,
1557,北天堂公园,0,0.0,,,116.2702469982,39.8034671363,0,0.0,北天堂公园,
1558,秘密花园,0,0.0,,,116.1845018375,39.8851548443,0,0.0,秘密花园,
1559,于家务中心公园,0,0.0,,,116.6918404618,39.7248238655,0,0.0,于家务中心公园,
1560,中国共产党历史展览馆,0,96.0,,,116.4058492187,40.01016293,0,0.0,中国共产党历史展览馆,
1561,石清洞沟,0,0.0,,,116.342048,40.684612,0,0.0,石清洞沟,
1562,八爪鱼影视基地,0,0.0,,,116.6004650331,39.9474504303,0,0.0,八爪鱼影视基地,
1563,古塔公园水上乐园,0,0.0,,,116.5431064776,39.8839966815,0,0.0,古塔公园水上乐园,
1564,未来智谷,0,0.0,,,116.4790277564,40.1049843631,0,0.0,未来智谷,
1565,吉祥大戏院,0,0.0,,,116.4179917349,39.9230445205,0,0.0,吉祥大戏院,
1566,八里沟景区,0,0.0,,,115.5507572004,39.6709279517,0,0.0,八里沟景区,
1567,一天自然,0,0.0,,,116.1825528675,40.1015614141,0,0.0,一天自然,
1568,北京非物质文化遗产大讲堂,0,0.0,,,116.4092154074,39.9419091058,0,0.0,北京非物质文化遗产大讲堂,
1569,龙湖光合公园,0,0.0,,,116.192131573,40.0737044149,0,0.0,龙湖光合公园,
1570,坂泉文化森林公园,0,0.0,,,115.8894960665,40.5105247932,0,0.0,坂泉文化森林公园,
1571,花博会主场馆,0,0.0,,,116.5672915599,40.1254807027,0,0.0,花博会主场馆,
1572,香岩寺,0,0.0,,,116.2304447224,40.0783248891,0,0.0,香岩寺,
1573,什刹海历史文化展览馆,0,0.0,,,116.4012486914,39.9455219627,0,0.0,什刹海历史文化展览馆,
1574,瓦美术馆,0,0.0,,,116.5561091715,40.4373683238,0,0.0,瓦美术馆,
1575,肆食街,0,96.0,,,116.523983,39.932812,0,0.0,肆食街,
1576,熹阅堂图书馆,0,0.0,,,116.4907775677,39.8923652685,0,0.0,熹阅堂图书馆,
1577,冰企鹅星球,0,0.0,,,116.191107,39.740493,0,0.0,冰企鹅星球,
1578,清华大学标本馆,0,0.0,,,116.326145,40.009149,0,0.0,清华大学标本馆,
1579,谷积山,0,0.0,,,116.018043,39.847839,0,0.0,谷积山,
1580,玉渡山高山草坪,0,100.0,,,115.904273,40.554159,0,0.0,玉渡山高山草坪,
1581,樱桃百花园,0,100.0,,,116.395983,39.901179,0,0.0,樱桃百花园,
1582,北京世园公园冰雪嘉年华,0,90.0,,,115.957449,40.450315,0,0.0,北京世园公园冰雪嘉年华,
1583,法海寺森林公园,0,82.0,,,116.165628,39.94704,0,0.0,法海寺森林公园,
1584,绿骑士快乐农夫营地,0,0.0,,,116.114864,40.106686,0,0.0,绿骑士快乐农夫营地,
1585,南苑森林湿地公园,0,0.0,,,116.3888717117,39.8137266503,0,0.0,南苑森林湿地公园,
1586,紫谷伊甸园萌宠亲子乐园,0,0.0,,,116.267229,39.817792,0,0.0,紫谷伊甸园萌宠亲子乐园,
1587,凉水河,0,0.0,,,116.4007169606,39.8549867585,0,0.0,凉水河,
1588,永定河,0,0.0,,,116.2274357142,39.8520939033,0,0.0,永定河,
1589,华盛顿纪念碑,0,0.0,,,116.290534,39.816222,0,0.0,华盛顿纪念碑,
1590,荷兰风情园,0,0.0,,,116.359294,39.843443,0,0.0,荷兰风情园,
1591,西大山,0,0.0,,,116.656336,40.760659,0,0.0,西大山,
1592,石马河,0,0.0,,,117.2661282296,40.1592046144,0,0.0,石马河,
1593,清华园,0,0.0,,,116.330963,40.006896,0,0.0,清华园,
1594,遇见博物馆·in Space,0,70.0,,,116.465902,39.91274,0,0.0,遇见博物馆,inSpace
1595,中国美术馆雕塑园,0,100.0,,,116.415449,39.931473,0,0.0,中国美术馆雕塑园,
1596,稻蟹岛,0,0.0,,,115.93883,40.521727,0,0.0,稻蟹岛,
1597,拖拉机联盟亲子乐园,0,100.0,,,116.145042,39.809736,0,0.0,拖拉机联盟亲子乐园,
1598,顺义动物星世界,0,62.0,,,116.552251,40.141244,0,0.0,顺义动物星世界,
1599,中关村广场公园,0,0.0,,,116.291663,40.068669,0,0.0,中关村广场公园,
1600,永定河绿色港湾,0,80.0,,,116.238694,39.658465,0,0.0,永定河绿色港湾,
1601,清陆军部和海军部旧址,0,0.0,,,116.421594,39.939927,0,0.0,清陆军部和海军部旧址,
1602,丰益公园,0,0.0,,,116.319373,39.866966,0,0.0,丰益公园,
1603,花水湾,0,0.0,,,116.44553,40.247805,0,0.0,花水湾,
1604,荣唐连环画博物馆,0,100.0,,,116.566483,39.862102,0,0.0,荣唐连环画博物馆,
1605,颐方园体育健康城,0,0.0,,,116.454651,39.858222,0,0.0,颐方园体育健康城,
1606,北京街,0,80.0,,,116.4275228321,39.8933075429,0,0.0,北京街,
1607,南宫秘林谷物种具乐营,0,90.0,,,116.160726,39.799083,0,0.0,南宫秘林谷物种具乐营,
1608,越酷蹦床公园,0,0.0,,,116.329447,39.897931,0,0.0,越酷蹦床公园,
1609,Amy beauty指尖博物馆(指尖博物馆),0,0.0,,,116.3860491012,40.0026231558,0,0.0,指尖博物馆指尖博物馆,Amybeauty
1610,李大钊像,0,0.0,,,116.3146767291,39.9989310815,0,0.0,李大钊像,
1611,文化地标·通惠1933创意园,0,0.0,,,116.6615836238,39.9193085925,0,0.0,文化地标通惠创意园,
1612,阳果未来艺术馆,0,0.0,,,116.6918569988,39.8837591112,0,0.0,阳果未来艺术馆,
1613,玉河古道天梯,0,0.0,,,116.0274990086,39.9348402764,0,0.0,玉河古道天梯,
1614,万物皆美-昆虫主题移动博物馆,0,0.0,,,116.2976069182,39.9650150697,0,0.0,万物皆美昆虫主题移动博物馆,
1615,友贤山馆,0,0.0,,,116.3278501978,39.9501801041,0,0.0,友贤山馆,
1616,方庄城市公园,0,86.0,,,116.4561196834,39.8664023701,0,0.0,方庄城市公园,
1617,希望家园公园,0,0.0,,,116.5817351364,40.0634210664,0,0.0,希望家园公园,
1618,玲珑雅藏美术馆,0,0.0,,,116.556674,39.864733,0,0.0,玲珑雅藏美术馆,
1619,海淀美术馆(北馆),0,0.0,,,116.1874872063,40.0975724011,0,0.0,海淀美术馆北馆,
1620,盛仪庄,0,0.0,,,115.557203,39.648344,0,0.0,盛仪庄,
1621,房山南北梯,0,0.0,,,115.8175842692,39.6699192909,0,0.0,房山南北梯,
1622,玺园文化园,0,0.0,,,116.283529042,40.0093429661,0,0.0,玺园文化园,
1623,北京经开数字工场,0,0.0,,,116.5705279603,39.7970611493,0,0.0,北京经开数字工场,
1624,陆征祥家墓,0,0.0,,,116.3562525434,39.9332581829,0,0.0,陆征祥家墓,
1625,银杏创意园,0,0.0,,,116.5948289616,39.9489223484,0,0.0,银杏创意园,
1626,杨宋花海,0,0.0,,,116.7023362407,40.3022353307,1,0.0,杨宋花海,
1627,下坂泉楼,0,0.0,,,115.9168501799,40.4958054795,0,0.0,下坂泉楼,
1628,东景缘画廊,0,0.0,,,116.4099029323,39.9316109411,0,0.0,东景缘画廊,
1629,T6 GALLERY,0,0.0,,,116.5024695866,39.9925291678,0,0.0,,TGALLERY
1630,草莓博览园A馆,0,0.0,,,116.4095881797,40.2033732775,0,0.0,草莓博览园馆,A
1631,官地村,0,100.0,,,116.641371187,40.4349071105,0,0.0,官地村,
1632,北京穆斯林大厦,0,0.0,,,116.417100535,39.9209785168,0,0.0,北京穆斯林大厦,
1633,五福堂公园,0,0.0,,,116.4084288778,39.7837900696,0,0.0,五福堂公园,
1634,爱新觉罗·溥伦贝子府,0,0.0,,,116.4139962618,39.9186653737,0,0.0,爱新觉罗溥伦贝子府,
1635,魏家胡同,0,0.0,,,116.420978052,39.9377682276,0,0.0,魏家胡同,
1636,福州新馆,0,0.0,,,116.3895546341,39.8961397087,0,0.0,福州新馆,
1637,朝鲜民艺文化中心官方美术馆,0,100.0,,,116.503404547,39.9877399254,0,0.0,朝鲜民艺文化中心官方美术馆,
1638,红墅文化产业公园,0,0.0,,,116.5130726244,40.0005088391,0,0.0,红墅文化产业公园,
1639,明北京城城墙遗存—左安门值房,0,0.0,,,116.4463463981,39.8783026937,0,0.0,明北京城城墙遗存左安门值房,
1640,大观头村牡丹园,0,0.0,,,116.2660279474,40.5605369839,0,0.0,大观头村牡丹园,
1641,圣溪湖风景区,0,0.0,,,115.8819975331,40.4625234503,0,0.0,圣溪湖风景区,
1642,尚8国际广告园,0,0.0,,,116.4802571127,39.9075557652,0,0.0,尚国际广告园,
1643,东直门内大街,0,98.0,,,116.4314955057,39.9470645512,0,0.0,东直门内大街,
1644,转山会自然风景区,0,0.0,,,117.180104,40.462876,0,0.0,转山会自然风景区,
1645,阜成门外北街,0,0.0,,,116.3515053341,39.9285859285,0,0.0,阜成门外北街,
1646,玉河古道蹄窝遗存,0,0.0,,,116.0114057751,39.9323519135,0,0.0,玉河古道蹄窝遗存,
1647,挂甲塔,0,0.0,,,116.1797546666,40.0013658409,0,0.0,挂甲塔,
1648,城南美食文化街招商部,0,0.0,,,116.3469114955,39.8497907257,0,0.0,城南美食文化街招商部,
1649,打脸艺术家沉浸式剧场,0,0.0,,,116.5463575712,39.9208923877,0,0.0,打脸艺术家沉浸式剧场,
1650,天通苑文化艺术中心,0,0.0,,,116.4238911591,40.0767220954,0,0.0,天通苑文化艺术中心,
1651,蜜蜂生态科普馆,0,100.0,,,117.117825,40.610462,0,0.0,蜜蜂生态科普馆,
1652,光科技馆,0,0.0,,,116.302678,40.003886,0,0.0,光科技馆,
1653,荆轲藏宝图亲子乐园,0,90.0,,,115.675244,39.62525,0,0.0,荆轲藏宝图亲子乐园,
1654,世纪体育公园,0,0.0,,,117.126126,40.54514,0,0.0,世纪体育公园,
1655,天佑兰亭书法文化博物馆,0,0.0,,,116.543737,39.814112,0,0.0,天佑兰亭书法文化博物馆,
1656,坨头七彩花海,0,74.0,,,116.003491,39.670939,0,0.0,坨头七彩花海,
1657,东润枫景文化广场,0,0.0,,,116.4996756588,39.9605854669,0,0.0,东润枫景文化广场,
1658,月季公园,0,0.0,,,116.8637732302,40.3774140923,0,0.0,月季公园,
1659,厢黄旗公园,0,0.0,,,116.3019410801,40.0360706464,0,0.0,厢黄旗公园,
1660,大峪一小运动公园,0,0.0,,,116.123987552,39.9245195927,0,0.0,大峪一小运动公园,
1661,百善公园,0,0.0,,,116.3329603646,40.1775854701,0,0.0,百善公园,
1662,孙村公园A区,0,0.0,,,116.4052315344,39.7258213864,0,0.0,孙村公园区,A
1663,前苑上党建文化公园,0,0.0,,,116.4263453312,39.6551088218,0,0.0,前苑上党建文化公园,
1664,林荫公园,0,0.0,,,116.4451351858,40.0474020878,0,0.0,林荫公园,
1665,孙河郊野公园,0,0.0,,,116.542623,40.048364,0,0.0,孙河郊野公园,
1666,亮丽园,0,0.0,,,116.2992416285,40.0034502609,0,0.0,亮丽园,
1667,南旱河公园,0,0.0,,,116.2276595597,39.979869247,0,0.0,南旱河公园,
1668,北京桃溪公园,0,0.0,,,116.4788518647,39.855264097,0,0.0,北京桃溪公园,
1669,塔西公园,0,0.0,,,116.1729884749,39.8216775478,0,0.0,塔西公园,
1670,龙旺庄村公园,0,0.0,,,116.691951986,39.9312152526,0,0.0,龙旺庄村公园,
1671,坝河常庆花园,0,0.0,,,116.4661820687,39.9753458719,0,0.0,坝河常庆花园,
1672,原乡公园,0,0.0,,,116.5765236931,39.8801863392,0,0.0,原乡公园,
1673,龙岗路社区公园,0,0.0,,,116.3749411067,40.0386725551,0,0.0,龙岗路社区公园,
1674,渡口公园,0,0.0,,,116.0314087749,40.0058617916,0,0.0,渡口公园,
1675,龙湾河湿地法治公园,0,0.0,,,116.0920594841,40.5385639881,0,0.0,龙湾河湿地法治公园,
1676,怀柔区廉政文化公园,0,0.0,,,116.6649789731,40.3030310886,0,0.0,怀柔区廉政文化公园,
1677,莲花山景区,0,100.0,,,115.725574,39.59925,0,0.0,莲花山景区,
1678,小延安,0,0.0,,,115.9952195354,40.1260775428,0,0.0,小延安,
1679,古北口村御道公园,0,100.0,,,117.1656051153,40.6838002511,0,0.0,古北口村御道公园,
1680,箑亭,0,100.0,,,116.389577,39.952005,0,0.0,箑亭,
1681,张家湾公园,0,100.0,,,116.7811203288,39.8361869243,1,0.0,张家湾公园,
1682,樱桃泉,0,0.0,,,115.9498368697,39.98473071,0,0.0,樱桃泉,
1683,虎峪自然风景区-通天池,0,80.0,,,116.1384574849,40.2873222969,0,0.0,虎峪自然风景区通天池,
1684,北方水景园林·塔影别苑,0,100.0,,,116.1765889397,39.883086988,0,0.0,北方水景园林塔影别苑,
1685,天后宫,0,0.0,,,116.3370455422,40.0521543882,0,0.0,天后宫,
1686,水泉院,0,0.0,,,116.1912059802,40.0028342317,0,0.0,水泉院,
1687,浑仪,0,0.0,,,116.380504,39.954383,0,0.0,浑仪,
1688,转河小憩园,0,0.0,,,116.3571493775,39.9543182944,0,0.0,转河小憩园,
1689,松山森林旅游区-松海云涛,0,0.0,,,115.825432,40.504788,0,0.0,松山森林旅游区松海云涛,
