,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1632,曲苑Quyuan Park,0,92.0,,,121.495137,31.282456,2,0.0,曲苑,QuyuanPark
1633,北新花海Beixin Flower Sea,0,80.0,,,121.26792312,31.4715698669,1,0.0,北新花海,BeixinFlowerSea
1634,里森画廊Lisson Gallery,0,84.0,,,121.4938486925,31.2470438061,1,0.0,里森画廊,LissonGallery
1635,50color,0,0.0,,,121.552201,31.299133,0,0.0,,color
1636,阿尔敏莱希画廊Almine Rech Gallery,0,88.0,,,121.493644,31.247264,4,0.0,阿尔敏莱希画廊,AlmineRechGallery
1637,唐妮诗画廊ARTLINKART,0,90.0,,,121.491543,31.246537,1,0.0,唐妮诗画廊,ARTLINKART
1638,安娜苏的艺想世界 The World of Anna SuiThe World of Anna Sui,0,86.0,,,121.518997,31.222187,3,0.0,安娜苏的艺想世界,TheWorldofAnnaSuiTheWorldofAnnaSui
1639,撚雀画廊Nianque Gallery,0,90.0,,,121.455245,31.254117,0,0.0,撚雀画廊,NianqueGallery
1640,亭林公园Tinglin Park,0,76.0,,,121.3189460647,30.8883263447,0,0.0,亭林公园,TinglinPark
1641,松江泖港湿地Songjiangmaogang Wetland,0,0.0,,,121.1321585861,30.9286693795,0,0.0,松江泖港湿地,SongjiangmaogangWetland
1642,瀛东村农家乐Yingdongcun Farm Tour,0,96.0,,,121.8501407427,31.4666781503,0,0.0,瀛东村农家乐,YingdongcunFarmTour
1643,闵行滨江公园Minxingbinjiang Park,0,86.0,,,121.4319749934,31.004670041,2,0.0,闵行滨江公园,MinxingbinjiangPark
1644,轮渡广场Lundu Square,0,0.0,,,121.5094372586,31.2363283521,0,0.0,轮渡广场,LunduSquare
1645,上海西郊水族馆Shanghaixijiao Aquarium,0,0.0,,,121.38747718,31.2102834423,0,0.0,上海西郊水族馆,ShanghaixijiaoAquarium
1646,九州仙境Jiuzhou Fairyland,0,0.0,,,121.0566896528,31.0204519407,0,0.0,九州仙境,JiuzhouFairyland
1647,宝山白玉兰广场Baiyulan Square,0,90.0,,,121.494764,31.401613,11,0.0,宝山白玉兰广场,BaiyulanSquare
1648,陈家镇自行车公园Chenjiazhen Zixingche Park,0,0.0,,,121.8470549088,31.4879182103,0,0.0,陈家镇自行车公园,ChenjiazhenZixingchePark
1649,陶家湾休闲农庄Taojiawan Leisure Farm,0,80.0,,,121.515834,31.011552,0,0.0,陶家湾休闲农庄,TaojiawanLeisureFarm
1650,国际赛车场风洞飞行体验中心Guoji Saichechang Fengdong Feixing Tiyan Center,0,60.0,,,121.231664,31.343335,0,0.0,国际赛车场风洞飞行体验中心,GuojiSaichechangFengdongFeixingTiyanCenter
1651,嘉定湿地公园Jiading Wetland Park,0,0.0,,,121.232093,31.368732,0,0.0,嘉定湿地公园,JiadingWetlandPark
1652,99广中绿地99 Guangzhong Greenbelt,0,88.0,,,121.464629,31.285166,4,0.0,广中绿地,GuangzhongGreenbelt
1653,花好月园公园Blooming Flowers and Full Moon Park,0,88.0,,,121.5030161421,31.0921965703,3,0.0,花好月园公园,BloomingFlowersandFullMoonPark
1654,赵巷体育公园Zhaoxiang Sports Park,0,80.0,,,121.234131952,31.1298966332,0,0.0,赵巷体育公园,ZhaoxiangSportsPark
1655,东方明珠塔地标乐园·印象光绘艺术馆Oriental Pearl Tower Landmark Park · Impression Light Painting Art Museum,0,98.0,,,121.506379,31.245414,4,0.0,东方明珠塔地标乐园印象光绘艺术馆,OrientalPearlTowerLandmarkParkImpressionLightPaintingArtMuseum
1656,河滨大楼Riverside Building,0,100.0,,,121.4900485918,31.249107375,0,0.0,河滨大楼,RiversideBuilding
1657,宁钢(上海)陶瓷艺术馆Ning Gang (Shanghai) Ceramic Art Museum,0,96.0,,,121.4947302895,31.0954019345,0,0.0,宁钢上海陶瓷艺术馆,NingGangShanghaiCeramicArtMuseum
1658,上海国际贸易中心Shanghai International Trade Centre,0,86.0,,,121.41084,31.208313,0,0.0,上海国际贸易中心,ShanghaiInternationalTradeCentre
1659,天平村Tianping Village,0,100.0,,,121.376086,31.444429,0,0.0,天平村,TianpingVillage
1660,德必运动LOFT创意基地DoBe Sports LOFT Creative Park,0,92.0,,,121.478939,31.276334,2,0.0,德必运动创意基地,LOFTDoBeSportsLOFTCreativePark
1661,"海棠苑·海棠花溪Begonia Flower Creek, Sanxing Town, Chongming",0,0.0,,,121.2945461798,31.7547055797,0,0.0,海棠苑海棠花溪,BegoniaFlowerCreekSanxingTownChongming
1662,九里工坊9 Miles Works,0,78.0,,,121.326938679,31.1497851344,4,0.0,九里工坊,MilesWorks
1663,紫云廊Ziyunlang Park,0,0.0,,,121.256085,31.399538,0,0.0,紫云廊,ZiyunlangPark
1664,贝当公寓旧址Petain Apartment Site,0,0.0,,,121.448326,31.205216,0,0.0,贝当公寓旧址,PetainApartmentSite
1665,临港新业坊·源创,0,82.0,,,121.4912732779,31.323953429,8,0.0,临港新业坊源创,
1666,南虹港观机长廊Nanhong Port Aircraft Observation Corridor,0,0.0,,,121.344675,31.179292,0,0.0,南虹港观机长廊,NanhongPortAircraftObservationCorridor
1667,建筑模型博物馆Architectural Model Museum,0,94.0,,,121.44508,31.299959,5,0.0,建筑模型博物馆,ArchitecturalModelMuseum
1668,阿尔伯塔龙,0,0.0,,,121.37787,31.347488,0,0.0,阿尔伯塔龙,
1669,徐浜河桥,0,0.0,,,121.22673,30.871292,0,0.0,徐浜河桥,
1670,英伦风尚老年活动中心British Style Senior Citizen Activity Center,0,0.0,,,121.31277,31.154997,0,0.0,英伦风尚老年活动中心,BritishStyleSeniorCitizenActivityCenter
1671,后杨间村,0,0.0,,,121.1826759344,31.0204772611,0,0.0,后杨间村,
1672,辽一居委会社区综合文化服务中心Community Comprehensive Cultural Service Center of Liaoyi Neighborhood Committee,0,0.0,,,121.51326,31.27413,0,0.0,辽一居委会社区综合文化服务中心,CommunityComprehensiveCulturalServiceCenterofLiaoyiNeighborhoodCommittee
1673,东方颖家庭农场,0,0.0,,,121.67485,31.101912,0,0.0,东方颖家庭农场,
1674,昌硕中桥宿舍图书馆,0,0.0,,,121.63037,31.149948,0,0.0,昌硕中桥宿舍图书馆,
1675,衣品茂新兴旺美术馆(上海兴旺国际服饰城)Yipinmao Xinxingwang Art Museum (Shanghai Xingwang International Clothing City),0,0.0,,,121.489174,31.251516,0,0.0,衣品茂新兴旺美术馆上海兴旺国际服饰城,YipinmaoXinxingwangArtMuseumShanghaiXingwangInternationalClothingCity
1676,生成的人类DNA,0,0.0,,,121.534386,31.299728,0,0.0,生成的人类,DNA
1677,群立河桥Qunli River Bridge,0,0.0,,,121.3796,30.889158,0,0.0,群立河桥,QunliRiverBridge
1678,西河山浜Xiheshanbang Village,0,0.0,,,121.079093943,30.9633087248,0,0.0,西河山浜,XiheshanbangVillage
1679,上海市哲月葡萄种植专业合作社,0,0.0,,,121.20021,30.878736,0,0.0,上海市哲月葡萄种植专业合作社,
1680,岗山桃太郎生态农场,0,0.0,,,121.89353,30.98677,0,0.0,岗山桃太郎生态农场,
1681,厉家宅Lijiazhai Village,0,0.0,,,121.607254,31.193668,0,0.0,厉家宅,LijiazhaiVillage
1682,"上海嘉多膳有机蔬菜基地Jiaduoshan Organic Vegetable Base, Shanghai",0,0.0,,,121.77633209,30.9831575006,0,0.0,上海嘉多膳有机蔬菜基地,JiaduoshanOrganicVegetableBaseShanghai
1683,上海贤风蔬菜育苗场,0,0.0,,,121.55224,30.89228,0,0.0,上海贤风蔬菜育苗场,
1684,上海樟庆农业科技专业合作社,0,0.0,,,121.25869,31.21225,0,0.0,上海樟庆农业科技专业合作社,
1685,上海亚博园艺工程有限公司种植基地,0,0.0,,,121.37423,30.992277,0,0.0,上海亚博园艺工程有限公司种植基地,
1686,亨利·杜南Henry Dunant,0,0.0,,,121.47458,31.229233,0,0.0,亨利杜南,HenryDunant
1687,上海衡山宾馆,0,0.0,,,0.0,0.0,0,0.0,上海衡山宾馆,
1688,上海接送机服务,0,0.0,轻轻松松，出行无忧,,0.0,0.0,0,0.0,上海接送机服务,
1689,City Walk,0,0.0,走街串巷，深入城市的隐秘之地,,0.0,0.0,0,0.0,,CityWalk
1690,先农村种籽场,0,0.0,,,121.331055,31.270506,0,0.0,先农村种籽场,
1691,龙山园林景观Longshan Landscape,0,0.0,,,121.716446,31.075542,0,0.0,龙山园林景观,LongshanLandscape
1692,金银河桥Jinyin River Bridge,0,80.0,,,121.660164,31.11686,1,0.0,金银河桥,JinyinRiverBridge
1693,张金华盆景种植基地Zhang Jinhua Bonsai Planting Base,0,0.0,,,121.75451,31.210499,0,0.0,张金华盆景种植基地,ZhangJinhuaBonsaiPlantingBase
1694,"姚王路陆家北桥Lujia North Bridge, Yaowang Road",0,0.0,,,121.2998793814,30.9575278619,0,0.0,姚王路陆家北桥,LujiaNorthBridgeYaowangRoad
1695,南陆家埭Nanlujiadai Village,0,0.0,,,121.3252034222,30.969493859,0,0.0,南陆家埭,NanlujiadaiVillage
1696,郁家低场Yujiadichang Village,0,0.0,,,121.556076,31.049292,0,0.0,郁家低场,YujiadichangVillage
1697,兰郡社区综合文化服务中心,0,0.0,,,121.18055,31.359962,0,0.0,兰郡社区综合文化服务中心,
1698,上源围棋艺术活动中心,0,0.0,,,121.64712,30.909716,0,0.0,上源围棋艺术活动中心,
1699,"柘林镇-胡桥滚灯之乡Huqiao Village of Rolling Lights, Zhelin Town",0,0.0,,,121.48076,30.84382,0,0.0,柘林镇胡桥滚灯之乡,HuqiaoVillageofRollingLightsZhelinTown
1700,上海美时园艺有限公司,0,0.0,,,121.303663,31.053059,0,0.0,上海美时园艺有限公司,
1701,仓城张氏米行Zhang's Rice,0,74.0,,,121.2228067564,31.012586513,2,0.0,仓城张氏米行,ZhangsRice
1702,游牧天地,0,0.0,,,121.495595,31.215879,0,0.0,游牧天地,
1703,鹤寿轩,0,0.0,,,121.32286,31.298452,0,0.0,鹤寿轩,
1704,龚家行Gongjiahang Village,0,0.0,,,121.5466,31.034112,0,0.0,龚家行,GongjiahangVillage
1705,李白等十二烈士就义纪念地Memorial Site of Li Bai and other Twelve Martyrs,0,0.0,,,121.5569673218,31.2244116962,0,0.0,李白等十二烈士就义纪念地,MemorialSiteofLiBaiandotherTwelveMartyrs
1706,非物质文化遗产传习基地Songjiang Intangible Cultural Heritage Learning Base,0,80.0,,,121.2189627696,31.0129044112,0,0.0,非物质文化遗产传习基地,SongjiangIntangibleCulturalHeritageLearningBase
1707,得翠园Decui Garden,0,88.0,,,121.4113679884,31.1214656908,0,0.0,得翠园,DecuiGarden
1708,舍心观Shexin Taoist Temple,0,0.0,,,121.474459,31.224666,0,0.0,舍心观,ShexinTaoistTemple
1709,张氏宅House of the Zhang Family,0,80.0,,,121.216362,31.012619,2,0.0,张氏宅,HouseoftheZhangFamily
1710,徐氏当铺Xu's Pawnshop,0,90.0,,,121.216673,31.012726,1,0.0,徐氏当铺,XusPawnshop
1711,"松江青青旅游世界-大草坪Big Lawn, Qingqing Tourism World, Songjiang",0,0.0,,,121.260719,31.075551,0,0.0,松江青青旅游世界大草坪,BigLawnQingqingTourismWorldSongjiang
1712,李一谔烈士陵园Cemetery of Martyr Li Yi'e,0,0.0,,,121.305959,30.775085,0,0.0,李一谔烈士陵园,CemeteryofMartyrLiYie
1713,佳飞园艺,0,0.0,,,121.736899,30.958986,0,0.0,佳飞园艺,
1714,鸥鹭齐飞湖Gulls & Egrets Lake,0,0.0,,,121.9508717727,30.8843283193,0,0.0,鸥鹭齐飞湖,GullsEgretsLake
1715,地下沉浸广场Underground Immersive Plaza,0,0.0,,,121.457881,31.254274,0,0.0,地下沉浸广场,UndergroundImmersivePlaza
1716,"上海仓城影视文化产业园盐仓影视拍摄基地Yancang Shooting Base, Shanghai Cangcheng Film and Television Cultural Industry Park",0,0.0,,,121.235949,31.003864,0,0.0,上海仓城影视文化产业园盐仓影视拍摄基地,YancangShootingBaseShanghaiCangchengFilmandTelevisionCulturalIndustryPark
1717,上海好美园艺有限公司,0,0.0,,,121.444371,30.982006,0,0.0,上海好美园艺有限公司,
1718,上海旺家国际文化艺术博览园Shanghai Wangjia International Culture and Art Expo Park,0,0.0,,,121.2729750416,31.0978198849,0,0.0,上海旺家国际文化艺术博览园,ShanghaiWangjiaInternationalCultureandArtExpoPark
1719,莘野梅园旧址Site of Shenye Plum Garden,0,0.0,,,121.381082,31.108664,0,0.0,莘野梅园旧址,SiteofShenyePlumGarden
1720,县城隍殿County Town God's Palace,0,0.0,,,121.198609,31.067287,0,0.0,县城隍殿,CountyTownGodsPalace
1721,卅六亩头,0,0.0,,,121.4110542103,30.8509311181,0,0.0,卅六亩头,
1722,"上海佘山国家森林公园-观光平台Observation Deck, Shanghai Sheshan National Forest Park",0,80.0,,,121.204876,31.102879,1,0.0,上海佘山国家森林公园观光平台,ObservationDeckShanghaiSheshanNationalForestPark
1723,金氏宅Jin’s Mansion,0,0.0,,,121.461741,31.210563,0,0.0,金氏宅,JinsMansion
1724,临空滑板公园Linkong Skate Park,0,94.0,,,121.3655638591,31.2344536495,0,0.0,临空滑板公园,LinkongSkatePark
1725,368登山道368 Hiking Trail,0,0.0,,,121.208374,31.098276,0,0.0,登山道,HikingTrail
1726,荷池蕉窗Hechi Jiaochuang Scenic Spot,0,0.0,,,121.2037,31.364232,0,0.0,荷池蕉窗,HechiJiaochuangScenicSpot
1727,"陈家镇鸿田村村民活动中心Villager Activity Center of Hongtian Village, Chenjia Town",0,0.0,,,121.842306,31.519717,0,0.0,陈家镇鸿田村村民活动中心,VillagerActivityCenterofHongtianVillageChenjiaTown
1728,斜河海Xiehehai Village,0,0.0,,,121.207181,30.860292,0,0.0,斜河海,XiehehaiVillage
1729,上海大鸿果蔬种植专业合作社,0,80.0,,,121.838228,31.520874,0,0.0,上海大鸿果蔬种植专业合作社,
1730,上海捷洁绿化园艺有限公司,0,0.0,,,121.184431,30.98048,0,0.0,上海捷洁绿化园艺有限公司,
1731,枫林醉晚,0,0.0,,,121.488356,31.69563,0,0.0,枫林醉晚,
1732,后巷集市Back Alley Market,0,0.0,,,121.32645159,31.1433937294,0,0.0,后巷集市,BackAlleyMarket
1733,花卉科普馆Flower Science Museum,0,0.0,,,121.907881,30.951793,0,0.0,花卉科普馆,FlowerScienceMuseum
1734,"老朱青路一号桥No. 1 Bridge, Laozhuqing Road",0,0.0,,,121.111358,31.145349,0,0.0,老朱青路一号桥,NoBridgeLaozhuqingRoad
1735,申江员工文体活动中心Shenjiang Staff Recreation and Sports Center,0,0.0,,,121.475898,31.181236,0,0.0,申江员工文体活动中心,ShenjiangStaffRecreationandSportsCenter
1736,上海超大奶油草莓种植合作社,0,0.0,,,121.225018,30.820173,0,0.0,上海超大奶油草莓种植合作社,
1737,石家油车,0,0.0,,,121.6473882392,31.0406893351,0,0.0,石家油车,
1738,上海柏忠苗木种植专业合作社,0,0.0,,,121.694436,31.142752,0,0.0,上海柏忠苗木种植专业合作社,
1739,沪升未来展览中心Husheng Future Exhibition Center,0,0.0,,,121.220561,31.254098,0,0.0,沪升未来展览中心,HushengFutureExhibitionCenter
1740,上海光明荷斯坦至江奶牛场,0,0.0,,,121.538054,31.686846,0,0.0,上海光明荷斯坦至江奶牛场,
1741,上海阿杰葡萄专业合作社,0,0.0,,,121.305739,31.403546,0,0.0,上海阿杰葡萄专业合作社,
1742,上海蓝海园艺有限公司,0,0.0,,,121.021942,30.984917,0,0.0,上海蓝海园艺有限公司,
1743,金家宅基Jinjiazhaiji Village,0,0.0,,,121.201857,31.228489,0,0.0,金家宅基,JinjiazhaijiVillage
1744,茉莉花园艺,0,0.0,,,121.738309,31.084234,0,0.0,茉莉花园艺,
1745,上海逸枫园艺有限公司,0,0.0,,,121.386516,31.343501,0,0.0,上海逸枫园艺有限公司,
1746,夏家兜Xiajiadou Village,0,0.0,,,121.209667,31.074166,0,0.0,夏家兜,XiajiadouVillage
1747,麦可将文旅体验村MJ 389 Cultural and Creative Park,0,100.0,,,121.353147,31.150642,0,0.0,麦可将文旅体验村,MJCulturalandCreativePark
1748,长颈鹿雅苑Giraffe Interaction Experience Area,0,0.0,,,121.729694,31.059252,0,0.0,长颈鹿雅苑,GiraffeInteractionExperienceArea
1749,原境界美术馆Original Identity Gallery,0,0.0,,,121.4964391735,31.2560602173,0,0.0,原境界美术馆,OriginalIdentityGallery
1750,普陀区图书馆Putuo Library (Tongchuan Road),0,92.0,,,121.403414,31.256939,3,0.0,普陀区图书馆,PutuoLibraryTongchuanRoad
1751,世博中心Shibo Center,0,0.0,,,121.4952410464,31.1922435245,0,0.0,世博中心,ShiboCenter
1752,欢娱寺Huanyu Temple,0,0.0,,,121.3854867197,30.8700382611,0,0.0,欢娱寺,HuanyuTemple
1753,名人苑Mingrenyuan,0,0.0,,,121.57409,31.252124,0,0.0,名人苑,Mingrenyuan
1754,上海国际会展中心Shanghai Guoji Huizhan Center,0,92.0,,,121.3084,31.196105,1,0.0,上海国际会展中心,ShanghaiGuojiHuizhanCenter
1755,安纳塔拉度假会Anantara Vacation Club,0,0.0,,,121.482592,31.200511,0,0.0,安纳塔拉度假会,AnantaraVacationClub
1756,虹桥南丰城-B座The Place,0,88.0,,,121.4148002235,31.2128490926,0,0.0,虹桥南丰城座,BThePlace
1757,科学馆,0,0.0,,,121.5087411966,31.2885421881,0,0.0,科学馆,
1758,"十六铺码头景观平台Observation Deck, Shiliupu Wharf",0,92.0,,,121.502537,31.235446,7,0.0,十六铺码头景观平台,ObservationDeckShiliupuWharf
1759,庄行菜花景区Zhuangxingcaihua Sceneic Area,0,94.0,,,121.3924403638,30.8902332869,0,0.0,庄行菜花景区,ZhuangxingcaihuaSceneicArea
1760,上海汽车会展中心Shanghai Qiche Huizhan Center,0,0.0,,,121.1747416575,31.2844176067,0,0.0,上海汽车会展中心,ShanghaiQicheHuizhanCenter
1761,"大团桃园-桃花节Peach Blossom Festival, Datuan Peach Garden",0,80.0,,,121.7471199843,30.9921437583,0,0.0,大团桃园桃花节,PeachBlossomFestivalDatuanPeachGarden
1762,大宁绿地Daning Greenland,0,94.0,,,121.4604933378,31.285165594,0,0.0,大宁绿地,DaningGreenland
1763,石洞口Shidongkou,0,90.0,,,121.4255795154,31.4685217708,0,0.0,石洞口,Shidongkou
1764,上海东方渔人码头美术馆Waterfront of Oriental Fisherman Wharf of Shanghai,0,90.0,,,121.5381078007,31.258240637,16,0.0,上海东方渔人码头美术馆,WaterfrontofOrientalFishermanWharfofShanghai
1765,福寿园Fushou Garden,0,100.0,,,121.137908,31.115533,1,0.0,福寿园,FushouGarden
1766,上海国际汽车城-汽车展览中心Shanghai Guoji Qichecheng-Qiche Zhanlan Center,0,100.0,,,121.174296,31.284331,1,0.0,上海国际汽车城汽车展览中心,ShanghaiGuojiQichechengQicheZhanlanCenter
1767,一滴水The Drop of Water,0,100.0,,,121.503452,31.252282,0,0.0,一滴水,TheDropofWater
1768,海军上海博览馆Shanghai Naval Museum,0,96.0,,,121.513080094,31.3945211487,0,0.0,海军上海博览馆,ShanghaiNavalMuseum
1769,犹太难民收容所旧址(长阳路138弄)Youtai Nanmin Shourongsuo Site (zhangyanglu138nong),0,84.0,,,121.5171046332,31.2609726036,0,0.0,犹太难民收容所旧址长阳路弄,YoutaiNanminShourongsuoSitezhangyanglunong
1770,相亲角,0,0.0,,,121.479127,31.238174,0,0.0,相亲角,
1771,"上海顾村Gucun, Shanghai",0,0.0,,,121.4043205146,31.3535049825,0,0.0,上海顾村,GucunShanghai
1772,金山城市沙滩骑马场Jinshan City Beach Horse-riding Yard,0,60.0,,,121.3429500598,30.7119317315,0,0.0,金山城市沙滩骑马场,JinshanCityBeachHorseridingYard
1773,大团桃园Datuan Peach Orchard,0,86.0,,,121.7474754712,30.9902418881,1,0.0,大团桃园,DatuanPeachOrchard
1774,上海新场古镇桃花节,0,94.0,,,121.632290271,31.0313318431,2,0.0,上海新场古镇桃花节,
1775,惠南镇Huinan Town,0,88.0,,,121.756092,31.053614,1,0.0,惠南镇,HuinanTown
1776,"上海九段沙湿地生态展示馆Jiuduansha Wetland Ecological Exhibition Hall, Shanghai",0,0.0,,,121.7743739637,31.2280308783,0,0.0,上海九段沙湿地生态展示馆,JiuduanshaWetlandEcologicalExhibitionHallShanghai
1777,东方万国会议中心Dongfang Wanguo Huiyi Center,0,0.0,,,121.6283097469,31.2623134634,0,0.0,东方万国会议中心,DongfangWanguoHuiyiCenter
1778,上海自然博物馆(延安东路老馆)Shanghaiziran Museum (yan'andonglulaoguan),0,90.0,,,121.4937897158,31.2373783701,1,0.0,上海自然博物馆延安东路老馆,ShanghaiziranMuseumyanandonglulaoguan
1779,梅赛德斯奔驰展厅(金桥国际商业广场)Mercedes Benz Exhibition Hall (Jinqiao International Commercial Plaza),0,88.0,,,121.5827407374,31.2598224635,0,0.0,梅赛德斯奔驰展厅金桥国际商业广场,MercedesBenzExhibitionHallJinqiaoInternationalCommercialPlaza
1780,running man跑男撕名牌亲子团建活动,0,100.0,,,121.4646496733,31.3334109603,0,0.0,跑男撕名牌亲子团建活动,runningman
1781,大宁灵石公园广场Daning Lingshi Park (North Gate),0,98.0,,,121.4429203476,31.2809148542,9,0.0,大宁灵石公园广场,DaningLingshiParkNorthGate
1782,浦江源头Source of Pujiang River,0,80.0,,,121.169699013,30.9626798773,0,0.0,浦江源头,SourceofPujiangRiver
1783,马场Racecourse,0,0.0,,,121.5025099161,31.4130177705,0,0.0,马场,Racecourse
1784,上海环球金融中心观光厅Shanghai World Financial Center Sightseeing Hall (Dongtai Road),0,98.0,,,121.513816,31.240457,3,0.0,上海环球金融中心观光厅,ShanghaiWorldFinancialCenterSightseeingHallDongtaiRoad
1785,9D·VR虚拟体验馆9D·Vr Xuni Experience Hall,0,0.0,,,121.0613857344,31.11616695,0,0.0,虚拟体验馆,DVRDVrXuniExperienceHall
1786,崇明新城公园Chongmingxincheng Park,0,0.0,,,121.4303927978,31.6271169047,0,0.0,崇明新城公园,ChongmingxinchengPark
1787,枫泾Fengjing,0,0.0,,,121.0223482374,30.8904084707,0,0.0,枫泾,Fengjing
1788,黑石公寓旧址Heishigongyu Site,0,96.0,,,121.458895,31.217299,14,0.0,黑石公寓旧址,HeishigongyuSite
1789,会景楼Huijing Tower,0,0.0,,,121.4989804617,31.2327751087,0,0.0,会景楼,HuijingTower
