,Unnamed: 0,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名,属地
1741,1741,天主教聖母無原罪主教座堂Hong Kong Catholic Cathedral of the Immaculate Conception,0,84.0,,483.0,114.1654225175,22.282299963,37,0.0,天主教聖母無原罪主教座堂,HongKongCatholicCathedraloftheImmaculateConception,香港
1742,1742,香港仔避风塘Aberdeen Fishing Village,0,84.0,盛夏天晴在避风塘沿岸观赏日落，品尝有名的“避风塘炒蟹”。,484.0,114.166029,22.248902,203,0.0,香港仔避风塘,AberdeenFishingVillage,香港
1743,1743,深水湾Deep Water Bay,1,88.0,香港知名的海滨浴场之一，有名的高尔夫球场也坐落于此。,485.0,114.195559469,22.2524454585,159,0.0,深水湾,DeepWaterBay,香港
1744,1744,八仙岭郊野公园Pat Sin Leng Country Park,0,86.0,,486.0,114.1954116221,22.4925949337,18,0.0,八仙岭郊野公园,PatSinLengCountryPark,香港
1745,1745,南大屿郊野公园Lantau Country Park,2,88.0,,266.0,113.8613277198,22.201937821,37,0.0,南大屿郊野公园,LantauCountryPark,香港
1746,1746,金山郊野公园Kam Shan Country Park,2,82.0,,195.0,114.1614649947,22.3640772208,32,0.0,金山郊野公园,KamShanCountryPark,香港
1747,1747,香港惩教博物馆Hong Kong Museum of Correctional Services,0,78.0,,487.0,114.2293305936,22.2196838338,22,0.0,香港惩教博物馆,HongKongMuseumofCorrectionalServices,香港
1748,1748,香港礼宾府Government House,0,88.0,,488.0,114.173977,22.278977,71,0.0,香港礼宾府,GovernmentHouse,香港
1749,1749,滘西洲洪圣古庙Kau Sai Chau Hung Shing Temple,0,78.0,,489.0,114.3329963651,22.3455731784,16,0.0,滘西洲洪圣古庙,KauSaiChauHungShingTemple,香港
1750,1750,"鲤鱼门道Kwun Tong, Lei Yue Mun",0,86.0,,213.0,114.2419330889,22.3129874922,87,0.0,鲤鱼门道,KwunTongLeiYueMun,香港
1751,1751,北社街及新兴街Pah She Street and Xinxing Street,0,82.0,,490.0,114.0380414005,22.2048644546,25,0.0,北社街及新兴街,PahSheStreetandXinxingStreet,香港
1752,1752,新田大夫第Hong Kong Xintian Dafu House,0,82.0,,491.0,114.0880731703,22.5028104919,24,0.0,新田大夫第,HongKongXintianDafuHouse,香港
1753,1753,米埔Mai Po Nature Reserve,0,84.0,春秋两季前往观鸟，邂逅濒危候鸟，在浮桥上零距离观赏群鸟飞过。,493.0,114.0455444255,22.4981315763,74,0.0,米埔,MaiPoNatureReserve,香港
1754,1754,红磡观音庙,0,0.0,红磡观音庙是规模宏大的观音庙，每逢农历正月廿六“观音开库”，都会吸引很多善信前来参拜及“借库”。,139.0,114.197269,22.310954,0,0.0,红磡观音庙,,香港
1755,1755,诺士佛台Knutsford Terrace,2,0.0,诺士佛台位于香港天文台侧的小山丘上，地势较高，亦较为隐蔽，车辆不能通过，街道摆放了酒吧及餐厅的台椅。,494.0,114.185927,22.304222,0,0.0,诺士佛台,KnutsfordTerrace,香港
1756,1756,市政局百周年纪念花园,1,80.0,市政局百周年纪念花园是香港的一个公园，位于九龙尖沙咀东部，位于香港科学馆以南，是香港康乐及文化事务署的一个露天公园。,495.0,114.1842692625,22.3053395533,0,0.0,市政局百周年纪念花园,,香港
1757,1757,香港天文台Hong Kong Observatory,1,86.0,,496.0,114.1857222349,22.3050669578,21,0.0,香港天文台,HongKongObservatory,香港
1758,1758,迪士尼飞天巡游,1,0.0,迪士尼朋友载歌载舞，漫步云端，将开心的气氛一直蔓延到半空。一起加入狂欢的队伍，感受其中乐趣吧！,497.0,114.054359,22.315892,1,0.0,迪士尼飞天巡游,,香港
1759,1759,“星梦奇缘”烟花表演,0,0.0,璀璨炫丽的烟花配合变幻的色彩和闪耀的光影，在经典迪士尼金曲作为背景音乐的衬托下，将睡公主城堡的夜空照得闪亮动人，缔造难忘时刻。,190.0,114.054709,22.315691,0,0.0,星梦奇缘烟花表演,,香港
1760,1760,奇幻庭园,1,0.0,,501.0,114.0520265707,22.3132496091,0,0.0,奇幻庭园,,香港
1761,1761,奇幻庭园,0,0.0,在“奇幻庭园”漫步，观赏古代雕塑群营造出的神奇3D幻景。,201.0,114.052441,22.312883,0,0.0,奇幻庭园,,香港
1762,1762,迷离大宅,1,0.0,探索古怪的大宅，亲眼见证来自世界各地的珍奇异品在您面前变得鲜活起来，大开奇幻眼界！ “迷离大宅” 是香港迪士尼乐园全球首个特有的景点。,502.0,114.052414,22.312883,0,0.0,迷离大宅,,香港
1763,1763,小镇大街古董车,0,0.0,,503.0,114.05522595,22.3159943437,0,0.0,小镇大街古董车,,香港
1764,1764,香港迪士尼乐园铁路－小镇大街火车站,2,0.0,在世纪交汇的美国小镇坐上怀旧蒸汽火车，一路欣赏香港迪士尼乐园的极致景色。,504.0,114.0556320621,22.3160907766,3,0.0,香港迪士尼乐园铁路小镇大街火车站,,香港
1765,1765,动画艺术教室,0,0.0,,506.0,114.055346564,22.3164132222,0,0.0,动画艺术教室,,香港
1766,1766,西部拍拍照Xibu Potography,0,96.0,,507.0,114.053808,22.313254,1,0.0,西部拍拍照,XibuPotography,香港
1767,1767,“小小世界”,1,80.0,在各地小朋友齐声欢唱的歌声中，搭乘小船环游缤纷世界。,509.0,114.050411,22.316665,2,0.0,小小世界,,香港
1768,1768,香港迪士尼乐园铁路－幻想世界火车站,0,0.0,在幻想世界坐上怀旧蒸汽火车，慢慢游览香港迪士尼乐园的迷人景色。,511.0,114.051345,22.315453,0,0.0,香港迪士尼乐园铁路幻想世界火车站,,香港
1769,1769,童话园林,1,0.0,畅游这个奇幻雅致的园林，让迪士尼的经典童话故事活现于你面前！,512.0,114.051699,22.315045,1,0.0,童话园林,,香港
1770,1770,米奇幻想曲,1,0.0,这套大型的3D立体音乐短片，由多位最受欢迎的迪士尼朋友主演，极尽视听之娱乐，故事场面让人捧腹大笑。,514.0,114.052072,22.315129,1,0.0,米奇幻想曲,,香港
1771,1771,疯帽子旋转杯,1,80.0,坐进巨型彩绘茶杯，在缤纷的五彩斑斓的世界中和着轻快的音乐声中疯狂旋转起来。,517.0,114.051789,22.316316,2,0.0,疯帽子旋转杯,,香港
1772,1772,疯帽子旋转杯,0,0.0,,518.0,114.051778607,22.3163132309,0,0.0,疯帽子旋转杯,,香港
1773,1773,玩具兵团跳降伞,2,80.0,,521.0,114.051515233,22.3131459728,2,0.0,玩具兵团跳降伞,,香港
1774,1774,欢乐桶,0,0.0,,522.0,114.050984528,22.3139129092,0,0.0,欢乐桶,,香港
1775,1775,灰熊山极限过山车,0,0.0,,134.0,114.053572,22.313179,0,0.0,灰熊山极限过山车,,香港
1776,1776,水坑口街Possession Street,0,0.0,水坑口街 （Possession Street），位于香港上环，南接地势较高的荷李活道，正北接文咸东街，西北连皇后大道西，东南连皇后大道中。,524.0,114.1547227014,22.2919056266,0,0.0,水坑口街,PossessionStreet,香港
1777,1777,香港廉政公署Independent Commission Against Corruption,1,80.0,香港廉政公署1974年2月17日组建，由专员、副专员及其他委任人员组成。,208.0,114.0343716182,22.4476091452,2,0.0,香港廉政公署,IndependentCommissionAgainstCorruption,香港
1778,1778,中国人民解放军驻香港部队大厦Chinese People's Liberation Army Forces Hong Kong Building,1,90.0,,525.0,114.175629961,22.2846818075,11,0.0,中国人民解放军驻香港部队大厦,ChinesePeoplesLiberationArmyForcesHongKongBuilding,香港
1779,1779,香港Poho区,0,0.0,,526.0,114.1533004176,22.2911512739,0,0.0,香港区,Poho,香港
1780,1780,日月星街,4,80.0,日月星街离港铁金钟站和湾仔都不远。从熙熙攘攘的皇后大道东拐进来，沿着圣佛兰士街一直走到尽头，就来到了日月星街。,527.0,114.175154297,22.2823296515,3,0.0,日月星街,,香港
1781,1781,湾仔海滨长廊,0,0.0,湾仔海滨长廊位于香港岛湾仔鸿兴道的维多利亚港沿岸,528.0,114.164096906,22.2558788986,0,0.0,湾仔海滨长廊,,香港
1782,1782,彩虹邨Choi Hung Estate,12,86.0,热门拍照打卡地，整齐有序而又色彩绚丽的彩虹墙和充满活力的操场相映成趣。,5.0,114.216847,22.337942,121,0.0,彩虹邨,ChoiHungEstate,香港
1783,1783,歌赋街,1,0.0,百年老街歌赋街是香港潮人喜爱的地方之一,529.0,114.1573448318,22.2900140294,0,0.0,歌赋街,,香港
1784,1784,西湾亭Sai Wan Pavilion,2,0.0,西湾亭是位于香港西湾地区的一个亭子。,530.0,114.364409556,22.4011362869,2,0.0,西湾亭,SaiWanPavilion,香港
1785,1785,荃湾海滨公园,2,0.0,荃湾海滨公园是香港一个大型公园，位于新界荃湾新市镇西南部,151.0,114.12421,22.367013,0,0.0,荃湾海滨公园,,香港
1786,1786,咸田湾,2,80.0,位于香港西贡附近人气很旺的大浪四湾之一，很多老外游玩。风景优美、设施完备，但需坐船或沿麦理浩径徒步前往。,531.0,114.386863,22.413067,2,0.0,咸田湾,,香港
1787,1787,加太贺街,1,0.0,日本风情店铺，整家店租了一条街,532.0,114.200249,22.314309,1,0.0,加太贺街,,香港
1788,1788,西环泳棚Sai Wan Swimming Shed,6,88.0,西环泳棚的大海、长桥加日落，确是摄影的好去处。  ​,49.0,114.129202,22.283865,49,0.0,西环泳棚,SaiWanSwimmingShed,香港
1789,1789,西贡码头Sai Kung New Public Pier,1,0.0,西贡码头位于新界西部半岛的西贡区，这一带依山傍水，是一个充满欧陆风情的多元小社区，更是户外活动爱好者的天堂。,263.0,114.2804597616,22.3869184553,2,0.0,西贡码头,SaiKungNewPublicPier,香港
1790,1790,神风洞Kamikaze Cave,1,78.0,,533.0,114.1390407352,22.2078693586,12,0.0,神风洞,KamikazeCave,香港
1791,1791,关帝古庙,1,0.0,大澳关帝古庙位于香港大屿山大澳市区中心吉庆后街，为港岛著名古庙，始建于1488~1505年间（明弘治年间）。在大澳，它与杨侯庙、洪圣庙和新村天后庙被尊称为“大庙”。,534.0,113.8687482897,22.2609548939,0,0.0,关帝古庙,,香港
1792,1792,永兴街,1,0.0,,535.0,114.202914,22.28828,1,0.0,永兴街,,香港
1793,1793,银矿湾泳滩Silvermine Bay Beach,1,88.0,,536.0,114.010124,22.272899,20,0.0,银矿湾泳滩,SilvermineBayBeach,香港
1794,1794,香港回归祖国纪念碑The Reunification Monument,3,90.0,,262.0,114.1836762164,22.287344873,4,0.0,香港回归祖国纪念碑,TheReunificationMonument,香港
1795,1795,"天后古庙Thean Hou Ancient Temple, Yung Shue Wan",2,82.0,,261.0,114.1227893092,22.2281555928,55,0.0,天后古庙,TheanHouAncientTempleYungShueWan,香港
1796,1796,柴湾青年广场Youth Square,0,0.0,柴湾青年广场是为凝聚青年人的力量，特意结聚全港的青年发展活动，并矢志将之成为本地青年人的活动中心。,156.0,114.248203,22.266661,0,0.0,柴湾青年广场,YouthSquare,香港
1797,1797,梅窝Mui Wo,3,86.0,游览大屿山的起点，银矿湾泳滩赏景，品尝濑尿虾、东风螺等美味海鲜。,187.0,114.0061378459,22.2695214274,89,0.0,梅窝,MuiWo,香港
1798,1798,香港故事馆Hong Kong House of Stories,1,0.0,香港故事馆位于香港湾仔庆云街6号，店面不大，主要活动有：展览 Exhibitions、 蓝屋创作室VBH Studio 、社区文化游 Touring 、民间学堂 Community Classroom、 纪念品 Souvenir 、其他活动 Other Activities 、蓝屋之友 Friends of Blue House等，…,537.0,114.180909975,22.2794317824,1,0.0,香港故事馆,HongKongHouseofStories,香港
1799,1799,龙虎山郊野公园Lung Fu Shan Country Park,1,0.0,龙虎山郊野公园（划定于1998年12月18日）位于香港西环，为全港最小的郊野公园，覆盖着龙虎山树木茂密的山坡。因为邻近住宅区，交通方便，所以很受晨运客欢迎。园内最大特色为松林炮台及堡垒等遗迹，而附近的松林郊游区，设有凉亭、烧烤炉、晾衣架、…,223.0,114.142232269,22.2835738391,0,0.0,龙虎山郊野公园,LungFuShanCountryPark,香港
1800,1800,龙虎山,1,0.0,龙虎山（Lung Fu Shan），是一个位于香港中西区的一个小山峰，高253米，是龙虎山郊野公园的所在地。龙虎山东接太平山，南接西高山（以夏力道为界），西接摩星岭，北接西环。香港大学本部建筑群坐落于龙虎山东北部山腰部份。有著名的松林炮台遗迹。,538.0,0.0,0.0,3,0.0,龙虎山,,香港
1801,1801,北潭凹,4,0.0,北潭凹位于西贡东郊野公园内，这里是香港热门的远足活动的起点，而且周边景色秀丽，风景怡人。,539.0,114.339029094,22.4261624284,1,0.0,北潭凹,,香港
1802,1802,万佛宝殿,2,100.0,万佛宝殿位于香港元朗区，是香港佛教界的标志性佛教建筑，弘扬佛教思想奠定了新的基础。,540.0,113.9138535927,22.2633206318,1,0.0,万佛宝殿,,香港
1803,1803,邵氏大楼Shaw Tower Building,1,60.0,,541.0,114.2745965625,22.3347663924,0,0.0,邵氏大楼,ShawTowerBuilding,香港
1804,1804,昂坪广场Ngong Ping Piazza,4,86.0,,542.0,113.9172277822,22.2582056263,66,0.0,昂坪广场,NgongPingPiazza,香港
1805,1805,宋王台Sung Wong Toi Garden,1,78.0,,142.0,114.2008042275,22.3279239702,8,0.0,宋王台,SungWongToiGarden,香港
1806,1806,山顶公园Victoria Peak Garden,0,0.0,山顶公园位于太平山山顶的缆车站后面，沿凌霄阁旁的柯士甸山道往上走便到。山顶公园是百年前港督别墅的“后花园”。,105.0,114.155768,22.277548,0,0.0,山顶公园,VictoriaPeakGarden,香港
1807,1807,马草壟,1,0.0,马草壟位于香港北区，一片还未开发的湿地，生态环境造就了新鲜的空气和周围鸟语花香的环境。,543.0,114.108735,22.526622,0,0.0,马草壟,,香港
1808,1808,赤柱海滨长廊Stanley Promenade,3,80.0,赤柱海滨长廊位于香港岛南端，是著名的旅游胜地。,544.0,114.2179540765,22.2244069967,3,0.0,赤柱海滨长廊,StanleyPromenade,香港
1809,1809,西贡南风湾,0,100.0,南风湾位于香港的后花园——西贡的离岛上，是一个适合露营、潜水的休假旅行胜地，自然风景也让人流连忘返，特别是南风湾的日落。,260.0,114.340175143,22.3821355382,0,0.0,西贡南风湾,,香港
1810,1810,牛棚艺术村Cattle Depot Artist Village,1,80.0,,545.0,114.2030295494,22.3238297683,4,0.0,牛棚艺术村,CattleDepotArtistVillage,香港
1811,1811,梅夫人妇女会主楼The Helena May,1,80.0,,546.0,114.1700421635,22.2805726347,0,0.0,梅夫人妇女会主楼,TheHelenaMay,香港
1812,1812,东涌侯王古庙,2,60.0,东涌侯王古庙，又称东涌侯王宫 ，是香港一所侯王庙，位于大屿山东涌沙咀头之西，面向东涌湾，被列为香港二级历史建筑。,547.0,113.9378689835,22.2858505149,2,0.0,东涌侯王古庙,,香港
1813,1813,佑宁堂,1,60.0,成立于1844年，是香港一座英语传道跨宗派基督教教堂，香港佑宁堂是香港基督教协进会的会员教会。主日崇拜共有四堂聚会，三堂采用英语而一堂采用菲律宾语。其钟楼获古物古迹办事处建议评为三级历史建筑。,548.0,114.1625403932,22.2820136238,1,0.0,佑宁堂,,香港
1814,1814,九龙城侯王庙,1,80.0,九龙城侯王庙位于九龙九龙城联合道，创建于南宋未年，最初只是一座茅屋，以纪念南宋忠臣杨亮节。,259.0,114.1940451305,22.3384876996,0,0.0,九龙城侯王庙,,香港
1815,1815,东涌炮台Tung Chung Battery,1,88.0,,258.0,113.947478207,22.2807420936,6,0.0,东涌炮台,TungChungBattery,香港
1816,1816,和平纪念塔,2,60.0,香港和平纪念碑（Cenotaph）是香港一座纪念碑，位于中环遮打道，于1923年竖立，原为纪念第一次世界大战期间阵亡的军人。第二次世界大战之后，纪念碑用以纪念两次大战殉难者。,220.0,114.172066,22.284667,0,0.0,和平纪念塔,,香港
1817,1817,西环七台,1,0.0,西环从1857年开始就是维多利亚城的中心地带，至今仍是香港最有中西文化交融色彩的地方，从香港大学开始，沿途见到上世纪的各式建筑，细细品味往事历史，这就是这条线路的精华之处。在这里游玩注重于漫步，才能一一领略人文香港。,549.0,114.143471,22.286542,0,0.0,西环七台,,香港
1818,1818,城门水塘Upper Shing Mun Reservoir,1,88.0,,550.0,114.1587933228,22.3892381936,21,0.0,城门水塘,UpperShingMunReservoir,香港
1819,1819,凤凰山,2,0.0,凤凰山是香港第二高的山峰，海拔934米，比全港最高的山峰大帽山(957米)低23米。,551.0,113.9152883458,22.2509825541,1,0.0,凤凰山,,香港
1820,1820,龙鼓滩,1,0.0,龙鼓滩位于香港新界屯门区，是中华电力龙鼓滩发电厂的所在地，附近亦设有如烧烤场等游乐设施。,552.0,113.937991,22.384722,1,0.0,龙鼓滩,,香港
1821,1821,鴨脷洲Ap Lei Chau,1,84.0,,553.0,114.164408,22.24503,34,0.0,鴨脷洲,ApLeiChau,香港
1822,1822,励德邨Lai Tak Tsuen,1,90.0,香港房屋协会管辖下的一个老牌公共屋邨，在香港铜锣湾南部,554.0,114.198780135,22.2836405389,8,0.0,励德邨,LaiTakTsuen,香港
1823,1823,城皇街Shing Wong Street,1,0.0,城皇街是香港港岛上环的一条路。,555.0,114.1577399016,22.2894189226,1,0.0,城皇街,ShingWongStreet,香港
1824,1824,高流湾深湾,1,0.0,高流湾深湾狐狸叫赤柱路线，即便在香港户外里面也算比较冷门的路线，路线大概位于香港西贡郊野公园东北角，内侧是大滩海黄石码头，北侧与塔门岛隔海相望，外侧对面是深圳的南澳半岛，南侧就是西贡郊野公园，地形上是个三面环海的突出角。,556.0,114.203338546,22.3866198088,0,0.0,高流湾深湾,,香港
1825,1825,薄扶林水塘,1,80.0,薄扶林水塘是香港第一个水塘，位于薄扶林近置富花园的一个山谷，薄扶林郊野公园之内。,557.0,114.1439267834,22.2716097626,1,0.0,薄扶林水塘,,香港
1826,1826,旧湾仔邮政局Old Wan Chai Post Office,1,88.0,,93.0,114.1848042847,22.2772288173,47,0.0,旧湾仔邮政局,OldWanChaiPostOffice,香港
1827,1827,黄竹角咀,0,0.0,香港迄今发现藏有化石证据的最古老地层是源于泥盆纪的沉积岩，主要在赤门海峡两岸出露。海峡北岸白沙头至黄竹角咀一带的碎屑岩沉积岩主要由砂岩、含砾砂岩和砾岩组成，名为「黄竹角咀组」，当中海峡北端黄竹角咀一带的出露情况尤佳。,558.0,114.3403084807,22.5174972007,1,0.0,黄竹角咀,,香港
1828,1828,红石门,1,0.0,火红海岸实乃红石门的别称。近岸处被上鲜红色的岩石，整条海岸线也被染得通红，使红石门成为香港独一无二的神秘地域。,559.0,114.3013287998,22.5130607274,1,0.0,红石门,,香港
1829,1829,破边洲,5,90.0,破边洲位于位于新界粮船湾海东部海岸一带，以六角石柱的奇观而著名。,562.0,114.3849888177,22.3645446971,3,0.0,破边洲,,香港
1830,1830,赤径,3,0.0,赤径是香港新界西贡半岛一地方，位于蚺蛇尖西南面，三面环山，面向赤径口海面，属西贡东郊野公园范围。,565.0,114.383406,22.434453,0,0.0,赤径,,香港
1831,1831,大榄郊野公园,2,100.0,大榄郊野公园位於新界西部，占地五千三百七十公顷，是全港面积第二大的郊野公园。,257.0,114.0576049498,22.3936881434,5,0.0,大榄郊野公园,,香港
1832,1832,卫奕信径,3,0.0,卫奕信径是香港一条昔日香港总督卫奕信勋爵命名的郊游径，于1996年正式启用，全长78公里，分10段由南至北越过香港众多崇山峻岭。,566.0,114.209379,22.261216,4,0.0,卫奕信径,,香港
1833,1833,西贡西郊野公园,1,0.0,西贡西郊野公园是香港的一个郊野公园，位于香港西贡半岛西部。,567.0,114.3139694158,22.4320481133,0,0.0,西贡西郊野公园,,香港
1834,1834,东龙洲Tung Lung Chau,2,86.0,热门攀岩和徒步场地，设有东龙岛炮台特别地区，内有东龙洲炮台遗址。,568.0,114.3009595406,22.2510765762,30,0.0,东龙洲,TungLungChau,香港
1835,1835,黄家驹墓Tomb of Huang Jiaju,1,90.0,,56.0,114.2569298632,22.2957709435,7,0.0,黄家驹墓,TombofHuangJiaju,香港
1836,1836,鹤咀海岸保护区,2,0.0,鹤咀海岸保护区(划定于1996年7月1日)，是一个位于香港港岛南部石澳半岛南端鹤咀的海岸保护区。,569.0,114.2647959514,22.2132460757,0,0.0,鹤咀海岸保护区,,香港
