,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1517,赵氏宗祠Ancestral Hall of Family Zhao,0,0.0,,,113.4438858803,23.1112869342,0,0.0,赵氏宗祠,AncestralHallofFamilyZhao
1518,茅岗洪圣庙,0,0.0,,,113.445,23.1185,0,0.0,茅岗洪圣庙,
1519,宦溪礼堂,0,0.0,,,113.417,23.1217,0,0.0,宦溪礼堂,
1520,一代国收冯国浩纪念馆Yi Dai Guoshou Fengguohao Memorial Hall,0,100.0,,,113.258,23.1474,1,0.0,一代国收冯国浩纪念馆,YiDaiGuoshouFengguohaoMemorialHall
1521,巴闭GAME,0,0.0,,,113.273,23.129,0,0.0,巴闭,GAME
1522,仙人大座Fairy Tomb,0,0.0,,,113.278,23.1543,0,0.0,仙人大座,FairyTomb
1523,银博物馆Yin Museum,0,0.0,,,113.165,23.4078,0,0.0,银博物馆,YinMuseum
1524,广东药科大学中药标本馆及药用植物园Guangdong Yaoke Daxue Zhongyao Biaobenguan Ji Yaoyong Botanical Garden,0,0.0,,,113.4219486309,23.061247377,0,0.0,广东药科大学中药标本馆及药用植物园,GuangdongYaokeDaxueZhongyaoBiaobenguanJiYaoyongBotanicalGarden
1525,槎岗怡园Chagang Yiyuan Garden,0,0.0,,,113.838,23.2874,0,0.0,槎岗怡园,ChagangYiyuanGarden
1526,童心儿童游乐园,0,0.0,,,113.463,23.1067,0,0.0,童心儿童游乐园,
1527,叶氏宗祠Ancestral Hall of Family Ye,0,0.0,,,113.9242691779,22.5311693605,0,0.0,叶氏宗祠,AncestralHallofFamilyYe
1528,华阳樊公祠,0,0.0,,,113.3739269252,23.2038234075,0,0.0,华阳樊公祠,
1529,"观音古庙(横坑新村东头街)Guanyin Ancient Temple (Dongtou Street, Hengkeng New Village)",0,0.0,,,113.568043,23.192937,0,0.0,观音古庙横坑新村东头街,GuanyinAncientTempleDongtouStreetHengkengNewVillage
1530,润政游乐园,0,0.0,,,113.285,23.0897,0,0.0,润政游乐园,
1531,公仔机店,0,0.0,,,113.28,23.1015,0,0.0,公仔机店,
1532,观音殿Guanyin Palace,0,100.0,,,113.502549,23.017355,1,0.0,观音殿,GuanyinPalace
1533,菱塘东村公园Lingtangdongcun Park,0,0.0,,,113.508,23.0148,0,0.0,菱塘东村公园,LingtangdongcunPark
1534,小天才乐园,0,0.0,,,113.33,22.9737,0,0.0,小天才乐园,
1535,哈你运动乐园,0,0.0,,,113.395,22.9437,0,0.0,哈你运动乐园,
1536,梅墅古庙Meishu Ancient Temple,0,0.0,,,113.394,23.0071,0,0.0,梅墅古庙,MeishuAncientTemple
1537,嘉慧儿童乐园(石楼商贸中心店),0,0.0,,,113.491,22.9747,0,0.0,嘉慧儿童乐园石楼商贸中心店,
1538,韦陀庙,0,0.0,,,113.502,23.0171,0,0.0,韦陀庙,
1539,"广州市南沙区基督教榄核聚会点Christian Gathering Place in Lanhe Town, Nansha District, Guangzhou",0,0.0,,,113.349,22.8393,0,0.0,广州市南沙区基督教榄核聚会点,ChristianGatheringPlaceinLanheTownNanshaDistrictGuangzhou
1540,南滨水角公园Nanbinshuijiao Park,0,0.0,,,113.5301077583,22.7831668763,0,0.0,南滨水角公园,NanbinshuijiaoPark
1541,骑士仑滑,0,0.0,,,113.368,23.0154,0,0.0,骑士仑滑,
1542,恒升临时提货处,0,0.0,,,113.302,23.0908,0,0.0,恒升临时提货处,
1543,世界时区World Time Zone,0,0.0,,,113.241,23.0928,0,0.0,世界时区,WorldTimeZone
1544,开心岛儿童水上主题俱乐部,0,0.0,,,113.443,22.9615,0,0.0,开心岛儿童水上主题俱乐部,
1545,廉洁文化广场Lianjie Culture Square,0,100.0,,,113.314,22.9734,0,0.0,廉洁文化广场,LianjieCultureSquare
1546,"京溪云景文化园Yunjing Cultural Park, Jingxi",0,0.0,,,113.3368278957,23.1884921197,0,0.0,京溪云景文化园,YunjingCulturalParkJingxi
1547,盘古神庙Pangu Temple,0,0.0,,,113.1669700917,23.4944253089,0,0.0,盘古神庙,PanguTemple
1548,晓岗公园管理室,0,0.0,,,113.288,23.1047,0,0.0,晓岗公园管理室,
1549,北京街广百文化广场Beijing Street Guangbai Cultural Square,0,92.0,,,113.274466,23.129543,4,0.0,北京街广百文化广场,BeijingStreetGuangbaiCulturalSquare
1550,万田生态公园Xintangwantian Ecology Park,0,86.0,,,113.6796688594,23.1833273046,1,0.0,万田生态公园,XintangwantianEcologyPark
1551,富丽广场Fuli Square,0,0.0,,,113.32,23.0256,0,0.0,富丽广场,FuliSquare
1552,梁家村公园Liangjiacun Park,0,0.0,,,113.798,23.1309,0,0.0,梁家村公园,LiangjiacunPark
1553,"增城何仙姑景区-何仙姑古庙Ho Hsien-ku Ancient Temple, Ho Hsien-ku Scenic Area, Zengcheng",0,0.0,,,113.8404919848,23.3886365486,0,0.0,增城何仙姑景区何仙姑古庙,HoHsienkuAncientTempleHoHsienkuScenicAreaZengcheng
1554,驷马涌文化体育广场Simayong Wenhua Tiyu Square,0,0.0,,,113.253,23.1393,0,0.0,驷马涌文化体育广场,SimayongWenhuaTiyuSquare
1555,沙坑中心公园Shakeng Center Park,0,0.0,,,113.351,22.9168,0,0.0,沙坑中心公园,ShakengCenterPark
1556,子忠邵公祠Zizhong Shaogongci,0,0.0,,,113.651,23.1655,0,0.0,子忠邵公祠,ZizhongShaogongci
1557,杨桃公园-荷花池Yangtao Park Lotus Pond,0,0.0,,,113.42,23.122,0,0.0,杨桃公园荷花池,YangtaoParkLotusPond
1558,岭南画派纪念馆Memorial Hall of Lingnan School of Painting,0,88.0,,,113.286162,23.099,6,0.0,岭南画派纪念馆,MemorialHallofLingnanSchoolofPainting
1559,中山医科大学-校友会堂,0,0.0,,,113.297,23.1366,0,0.0,中山医科大学校友会堂,
1560,大金峰原生态百花果公园Dajinfeng Yuan Shengtai Baihuaguo Park,0,0.0,,,113.585422,23.504337,0,0.0,大金峰原生态百花果公园,DajinfengYuanShengtaiBaihuaguoPark
1561,得利达广场Delida Square,0,0.0,,,113.42,23.1687,0,0.0,得利达广场,DelidaSquare
1562,市政府广场Shizhengfu Square,0,0.0,,,113.271,23.135,0,0.0,市政府广场,ShizhengfuSquare
1563,天主堂(山河后街)Catholic Church (Shanhe Back Street),0,100.0,,,113.306,23.1243,0,0.0,天主堂山河后街,CatholicChurchShanheBackStreet
1564,冼村文化广场Xiancun Culture Square,0,70.0,,,113.335,23.1311,0,0.0,冼村文化广场,XiancunCultureSquare
1565,哪吒宫Nezhagong,0,0.0,,,113.317514,23.255688,0,0.0,哪吒宫,Nezhagong
1566,廖氏宗祠Liaoshi Ancestral Temple,0,0.0,,,113.397,23.0217,0,0.0,廖氏宗祠,LiaoshiAncestralTemple
1567,血祭轩辕亭Xueji Xuanyuanting,0,0.0,,,113.293517,23.13576,0,0.0,血祭轩辕亭,XuejiXuanyuanting
1568,康公古庙Kanggong Ancient Temple,0,0.0,,,113.276,23.1954,0,0.0,康公古庙,KanggongAncientTemple
1569,觉华寺Juehua Temple （Northeast Gate）,0,80.0,,,113.655587,23.099925,0,0.0,觉华寺,JuehuaTempleNortheastGate
1570,马腰岗公园Mayaogang Park (Southeast Gate),0,0.0,,,113.452883,23.069527,0,0.0,马腰岗公园,MayaogangParkSoutheastGate
1571,潭村公园(宝岗楼东南)Tancun Park (Southeast to Baogang Building),0,0.0,,,113.242856875,23.1974990599,0,0.0,潭村公园宝岗楼东南,TancunParkSoutheasttoBaogangBuilding
1572,东涌炮楼Tung Chung Fort,0,0.0,,,113.468436,22.887731,0,0.0,东涌炮楼,TungChungFort
1573,俄罗斯教堂The Russia Church,0,0.0,,,113.4254614546,23.1527826203,0,0.0,俄罗斯教堂,TheRussiaChurch
1574,番禺区基督教市桥礼拜堂Panyu Christian Shiqiao Chapel,0,0.0,,,113.371779,22.938629,0,0.0,番禺区基督教市桥礼拜堂,PanyuChristianShiqiaoChapel
1575,仙姑天池Xiangu Tianchi,0,0.0,,,113.764113,23.60154,0,0.0,仙姑天池,XianguTianchi
1576,曹崇恩雕塑园Cao Chong'en Sculpture Park,0,0.0,,,113.369957,23.065444,0,0.0,曹崇恩雕塑园,CaoChongenSculpturePark
1577,芦湾文化广场Luwan Culture Square,0,0.0,,,113.596,22.7961,0,0.0,芦湾文化广场,LuwanCultureSquare
1578,大学生(广州)艺术博览会,0,0.0,,,113.28,23.1418,0,0.0,大学生广州艺术博览会,
1579,麻涌文化广场Mayong Culture Square,0,80.0,,,113.587564262,23.0584881834,0,0.0,麻涌文化广场,MayongCultureSquare
1580,流花街社区文化广场Liuhuajie Shequ Culture Square,0,0.0,,,113.269,23.1548,0,0.0,流花街社区文化广场,LiuhuajieShequCultureSquare
1581,东北门广场Dongbeimen Square,0,0.0,,,113.263,23.1458,0,0.0,东北门广场,DongbeimenSquare
1582,广州好普艺术博物馆Guangzhouhaopu Art Museum,0,0.0,,,113.464,23.1741,0,0.0,广州好普艺术博物馆,GuangzhouhaopuArtMuseum
1583,鹿颈村文化广场Lujingcun Culture Square,0,0.0,,,113.608,22.7638,0,0.0,鹿颈村文化广场,LujingcunCultureSquare
1584,猎德鼓塔Liede Drum Tower,0,94.0,,,113.340521,23.121264,1,0.0,猎德鼓塔,LiedeDrumTower
1585,黄村街荔苑社区文化广场Huangcun Jie Liyuan Shequ Culture Square,0,0.0,,,113.418,23.1317,0,0.0,黄村街荔苑社区文化广场,HuangcunJieLiyuanShequCultureSquare
1586,青果果儿童游乐园,0,0.0,,,113.39,23.1382,0,0.0,青果果儿童游乐园,
1587,沙东街双拥文体广场Shadong Jie Shuangyong Wenti Square,0,0.0,,,113.321,23.1686,0,0.0,沙东街双拥文体广场,ShadongJieShuangyongWentiSquare
1588,德睿雅森林乐园,0,0.0,,,113.346,23.192,0,0.0,德睿雅森林乐园,
1589,开心岛儿童水上俱乐部,0,0.0,,,113.411,22.9456,0,0.0,开心岛儿童水上俱乐部,
1590,吉祥笑笑儿童乐园,0,0.0,,,113.235,23.0992,0,0.0,吉祥笑笑儿童乐园,
1591,开心玩国,0,0.0,,,113.328,23.1877,0,0.0,开心玩国,
1592,秀全街市民广场Xiuquanjie Shimin Square,0,0.0,,,113.167,23.3809,0,0.0,秀全街市民广场,XiuquanjieShiminSquare
1593,远耕公祠,0,0.0,,,113.386,23.1673,0,0.0,远耕公祠,
1594,城外大新公司旧址,0,0.0,,,113.259,23.1138,0,0.0,城外大新公司旧址,
1595,广州志愿驿站联合会(荔联志愿驿站),0,0.0,,,113.549,23.119,0,0.0,广州志愿驿站联合会荔联志愿驿站,
1596,广州志愿驿站联合会(广百新一城志愿驿站)Guangzhou Voluntary Stations Association (Guangbai Xinyicheng Voluntary Station),0,0.0,,,113.273,23.0988,0,0.0,广州志愿驿站联合会广百新一城志愿驿站,GuangzhouVoluntaryStationsAssociationGuangbaiXinyichengVoluntaryStation
1597,广州志愿驿站联合会(高德汇志愿驿站),0,0.0,,,113.459,23.1731,0,0.0,广州志愿驿站联合会高德汇志愿驿站,
1598,广东省航海学会Guangdong Navigation Society,0,0.0,,,113.255,23.1127,0,0.0,广东省航海学会,GuangdongNavigationSociety
1599,"石壁思亲园Siqin Garden, Shibi Street",0,0.0,,,113.2880079557,23.0042000472,0,0.0,石壁思亲园,SiqinGardenShibiStreet
1600,石碁村文艺舞台Shiqi Village Performing Arts Stage,0,0.0,,,113.448,22.955,0,0.0,石碁村文艺舞台,ShiqiVillagePerformingArtsStage
1601,天一文化广场Tianyi Culture Square,0,0.0,,,113.274,23.1162,0,0.0,天一文化广场,TianyiCultureSquare
1602,飓风飞椅,0,0.0,,,113.221,23.3793,0,0.0,飓风飞椅,
1603,杜鹃园,0,0.0,,,113.803,23.3169,0,0.0,杜鹃园,
1604,草庄文化体育广场Caozhuang Wenhua Tiyu Square,0,0.0,,,113.339,23.328,0,0.0,草庄文化体育广场,CaozhuangWenhuaTiyuSquare
1605,江湾广场-健身苑,0,0.0,,,113.283,23.1215,0,0.0,江湾广场健身苑,
1606,东区健身广场Dongqujianshen Square,0,0.0,,,113.358,23.1557,0,0.0,东区健身广场,DongqujianshenSquare
1607,新戈顿体育公园Xingedun Tiyu Park,0,0.0,,,113.3614860306,23.103938101,0,0.0,新戈顿体育公园,XingedunTiyuPark
1608,向阳二社文化广场Xiangyang'ershe Culture Square,0,0.0,,,113.596,23.5673,0,0.0,向阳二社文化广场,XiangyangersheCultureSquare
1609,龙腾广场Longteng Square,0,0.0,,,113.246,23.2079,0,0.0,龙腾广场,LongtengSquare
1610,身临其境VR主题公园(花城汇店)Shenlinqijing Vr Theme Park (huachenghui),0,0.0,,,113.331,23.1257,0,0.0,身临其境主题公园花城汇店,VRShenlinqijingVrThemeParkhuachenghui
1611,青莲广场Qinglian Square,0,100.0,,,113.245,23.1408,0,0.0,青莲广场,QinglianSquare
1612,茶园南社区-全民健身小广场Chayuan Nan Shequ-Quanmin Jianshen Xiao Square,0,0.0,,,113.222,23.393,0,0.0,茶园南社区全民健身小广场,ChayuanNanShequQuanminJianshenXiaoSquare
1613,中塘村文化广场Zhongtangcun Culture Square,0,0.0,,,113.452,23.5935,0,0.0,中塘村文化广场,ZhongtangcunCultureSquare
1614,新雅街邝家庄全民健身广场Xinya Jie Kuangjiazhuang Quanmin Jianshen Square,0,0.0,,,113.237,23.3739,0,0.0,新雅街邝家庄全民健身广场,XinyaJieKuangjiazhuangQuanminJianshenSquare
1615,观音广场Guanyin Square,0,0.0,,,113.168,23.4073,0,0.0,观音广场,GuanyinSquare
1616,江村大桥南广场Jiangcun Daqiao Nan Square,0,0.0,,,113.251,23.275,0,0.0,江村大桥南广场,JiangcunDaqiaoNanSquare
1617,宁西广场Ningxi Square,0,0.0,,,113.6673321827,23.2278695721,0,0.0,宁西广场,NingxiSquare
1618,汇景广场Huijing Square,0,0.0,,,113.241,23.198,0,0.0,汇景广场,HuijingSquare
1619,沙埔广场Shapu Square,0,0.0,,,113.668,23.1658,0,0.0,沙埔广场,ShapuSquare
1620,东沙街南漖文体广场Dongsha Jie Nanjiao Wenti Square,0,80.0,,,113.253,23.0564,1,0.0,东沙街南漖文体广场,DongshaJieNanjiaoWentiSquare
1621,和平南小区-文化广场,0,0.0,,,113.245,23.1417,0,0.0,和平南小区文化广场,
1622,明辉广场Minghui Square,0,0.0,,,113.25,23.104,0,0.0,明辉广场,MinghuiSquare
1623,绿轴广场Lvzhou Square,0,98.0,,,113.458154,23.17402,3,0.0,绿轴广场,LvzhouSquare
1624,五山花园-文化广场Wu Shan Huayuan- Culture Square,0,86.0,,,113.360548,23.157482,8,0.0,五山花园文化广场,WuShanHuayuanCultureSquare
1625,漫塑广场Mansu Square,0,0.0,,,113.391,23.1252,0,0.0,漫塑广场,MansuSquare
1626,东涌文化广场Dongyong Culture Square,0,0.0,,,113.461,22.8879,0,0.0,东涌文化广场,DongyongCultureSquare
1627,新兴社区广场Xinxingshequ Square,0,0.0,,,113.558,22.7168,0,0.0,新兴社区广场,XinxingshequSquare
1628,新华街文体广场Xinhuajie Wenti Square,0,0.0,,,113.19,23.3756,0,0.0,新华街文体广场,XinhuajieWentiSquare
1629,石滩广场Shitan Square,0,0.0,,,113.804,23.1922,0,0.0,石滩广场,ShitanSquare
1630,留香文化广场Liuxiang Culture Square,0,0.0,,,113.255,23.15,0,0.0,留香文化广场,LiuxiangCultureSquare
1631,文冲街文化广场Wenchong Street Culture Square,0,80.0,,,113.48,23.1111,3,0.0,文冲街文化广场,WenchongStreetCultureSquare
1632,庙头文体广场Miaotouwenti Square,0,0.0,,,113.511,23.0866,0,0.0,庙头文体广场,MiaotouwentiSquare
1633,Truth密室逃脱,0,0.0,,,113.278,23.0903,0,0.0,密室逃脱,Truth
1634,北帝广场Beidi Square,0,0.0,,,113.404,22.9682,0,0.0,北帝广场,BeidiSquare
1635,丽江社区-文体休闲广场Lijiang Shequ-Wenti Leisure Square,0,0.0,,,113.523,23.0674,0,0.0,丽江社区文体休闲广场,LijiangShequWentiLeisureSquare
1636,广秀广场Guangxiu Square,0,0.0,,,113.388,23.1044,0,0.0,广秀广场,GuangxiuSquare
1637,Sapling悦悦象成长乐园,0,0.0,,,113.316,23.0308,0,0.0,悦悦象成长乐园,Sapling
1638,圆形广场Yuanxing Square,0,0.0,,,113.391,23.06,0,0.0,圆形广场,YuanxingSquare
1639,东乡广场Dongxiang Square,0,0.0,,,113.288,23.0494,0,0.0,东乡广场,DongxiangSquare
1640,石岗紫来里,0,0.0,,,113.261,23.2142,0,0.0,石岗紫来里,
1641,广州城市印记公园Guangzhou Chengshi Yinji Park,0,0.0,,,113.272,23.2121,0,0.0,广州城市印记公园,GuangzhouChengshiYinjiPark
1642,棠景棠溪体育公园Tangjing Tangxi Tiyu Park,0,80.0,,,113.252,23.1913,0,0.0,棠景棠溪体育公园,TangjingTangxiTiyuPark
1643,同和倚绿公园Tongheyilv Park,0,90.0,,,113.33,23.2082,3,0.0,同和倚绿公园,TongheyilvPark
1644,棠下福阴堂Tangxia Fuyin Hall,0,0.0,,,113.258,23.1822,0,0.0,棠下福阴堂,TangxiaFuyinHall
1645,河谷雨林区River Valley Rainforest Zone,0,90.0,,,113.371,23.1873,0,0.0,河谷雨林区,RiverValleyRainforestZone
1646,双和公园Shuanghe Park,0,0.0,,,113.314,23.2684,0,0.0,双和公园,ShuanghePark
1647,水母湾美洲同盟会会馆旧址Shuimuwan Meizhou Tongmeng Association Site,0,0.0,,,113.273,23.1232,0,0.0,水母湾美洲同盟会会馆旧址,ShuimuwanMeizhouTongmengAssociationSite
1648,赤岭天桥到道滘湿地公园Chiling Tianqiao Dao Daojiao Wetland Park,0,0.0,,,113.676,23.1336,0,0.0,赤岭天桥到道滘湿地公园,ChilingTianqiaoDaoDaojiaoWetlandPark
1649,华帝古庙Huadi Ancient Temple,0,100.0,,,113.422,23.1312,0,0.0,华帝古庙,HuadiAncientTemple
1650,文史书画院,0,0.0,,,113.279,23.1764,0,0.0,文史书画院,
1651,波波堂儿童乐园,0,0.0,,,113.507,23.587,0,0.0,波波堂儿童乐园,
1652,淘淘贝乐园,0,0.0,,,113.289,23.132,0,0.0,淘淘贝乐园,
1653,森林公园(临时站)Forest Park (linshizhan),0,0.0,,,113.791,23.7499,0,0.0,森林公园临时站,ForestParklinshizhan
1654,毕氏大宗祠,0,0.0,,,113.188,23.3957,0,0.0,毕氏大宗祠,
1655,穆斯林礼拜点Muslim Site of Worship,0,0.0,,,113.209,23.3897,0,0.0,穆斯林礼拜点,MuslimSiteofWorship
1656,鸬鹚,0,0.0,,,113.312,23.1498,0,0.0,鸬鹚,
1657,薛觉先东山故居Xuejuexiandong Mountain Former Residence,0,0.0,,,113.301,23.1268,0,0.0,薛觉先东山故居,XuejuexiandongMountainFormerResidence
1658,八五会馆Bawu Association,0,0.0,,,113.231,23.3952,0,0.0,八五会馆,BawuAssociation
1659,海星游乐园,0,0.0,,,113.602,23.5512,0,0.0,海星游乐园,
1660,国玉馆,0,0.0,,,113.254,23.1223,0,0.0,国玉馆,
1661,主教府,0,0.0,,,113.266,23.1213,0,0.0,主教府,
1662,盎特莱蓬号,0,0.0,,,113.276,23.1584,0,0.0,盎特莱蓬号,
1663,广东当代艺术中心Guangdongdangdai Art Center,0,0.0,,,113.363,23.1236,0,0.0,广东当代艺术中心,GuangdongdangdaiArtCenter
1664,潮玩基地,0,0.0,,,113.531,23.0913,0,0.0,潮玩基地,
1665,邓兆祥故居Dengzhaoxiang Former Residence,0,0.0,,,113.322,23.0397,0,0.0,邓兆祥故居,DengzhaoxiangFormerResidence
1666,广东轻工职业技术学院-红墙大展厅,0,0.0,,,113.307,23.0962,0,0.0,广东轻工职业技术学院红墙大展厅,
1667,广州国际文化艺术展贸中心Guangzhou Guoji Wenhua Yishu Zhanmao Center,0,0.0,,,113.21,23.069,0,0.0,广州国际文化艺术展贸中心,GuangzhouGuojiWenhuaYishuZhanmaoCenter
1668,广州关帝庙Guangzhou Emperor Guan Temple,0,0.0,,,113.335701,22.989851,0,0.0,广州关帝庙,GuangzhouEmperorGuanTemple
1669,"逸华何公祠Hegong Ancestral Hall, Yihua",0,0.0,,,113.268,23.014,0,0.0,逸华何公祠,HegongAncestralHallYihua
1670,仁和公园Renhe Park,0,0.0,,,113.316,22.9884,0,0.0,仁和公园,RenhePark
1671,恩山公园En Mountain Park,0,0.0,,,113.315,22.9881,0,0.0,恩山公园,EnMountainPark
1672,幸运之星,0,0.0,,,113.369,22.9537,0,0.0,幸运之星,
1673,爱心梦希成长乐园,0,0.0,,,113.362,22.9482,0,0.0,爱心梦希成长乐园,
1674,反头成龙,0,0.0,,,113.364,22.9298,0,0.0,反头成龙,
1675,农家五绝表演,0,0.0,,,113.293,22.8847,0,0.0,农家五绝表演,
1676,幼而学游乐园,0,0.0,,,113.541,22.7829,0,0.0,幼而学游乐园,
1677,天康宝蜜蜂文化展厅Tiankangbao Bee Culture Exhibition Hall,0,0.0,,,113.37,23.1918,0,0.0,天康宝蜜蜂文化展厅,TiankangbaoBeeCultureExhibitionHall
1678,赵祖江公祠,0,0.0,,,113.3107161308,23.2952408457,0,0.0,赵祖江公祠,
1679,乐立宝儿童乐园,0,0.0,,,113.327,23.1868,0,0.0,乐立宝儿童乐园,
1680,古籍药用植物区Ancient Medicinal Plant Area,0,0.0,,,113.376,23.1922,0,0.0,古籍药用植物区,AncientMedicinalPlantArea
1681,万善堂Wanshan Church,0,0.0,,,113.374,23.2041,0,0.0,万善堂,WanshanChurch
1682,卡其乐儿童乐园,0,0.0,,,113.265,23.2124,0,0.0,卡其乐儿童乐园,
1683,酷贝儿童乐园,0,0.0,,,113.31,23.2279,0,0.0,酷贝儿童乐园,
1684,区氏大宗祠The Grand Ancestral Hall of the Qu Clan,0,0.0,,,113.562,23.1261,0,0.0,区氏大宗祠,TheGrandAncestralHalloftheQuClan
1685,庆丰新庄公园Qingfengxinzhuang Park,0,0.0,,,113.242,23.214,0,0.0,庆丰新庄公园,QingfengxinzhuangPark
1686,"广州市夏茅北帝庙Pak Tai Temple, Xiamao Village, Guangzhou",0,0.0,,,113.263,23.2305,0,0.0,广州市夏茅北帝庙,PakTaiTempleXiamaoVillageGuangzhou
1687,陶铸像Statue of Tao Zhu,0,0.0,,,113.372,23.1923,0,0.0,陶铸像,StatueofTaoZhu
1688,欧阳大宗祠Ancestral Hall of Family Ouyang,0,0.0,,,113.208,23.2807,0,0.0,欧阳大宗祠,AncestralHallofFamilyOuyang
1689,童朋亲子乐园,0,0.0,,,113.279,23.2631,0,0.0,童朋亲子乐园,
1690,赤社旧址Chishe Site,0,80.0,,,113.274,23.1322,1,0.0,赤社旧址,ChisheSite
1691,游乐设施区,0,0.0,,,113.473,23.1745,0,0.0,游乐设施区,
1692,奇乐多儿童乐园,0,0.0,,,113.41,23.1341,0,0.0,奇乐多儿童乐园,
1693,哇哈哈,0,0.0,,,113.448,23.118,0,0.0,哇哈哈,
1694,西和.朗水云天郊野公园Xihe. Langshui Yuntian Jiaoye Park,0,0.0,,,113.595798,23.662985,0,0.0,西和朗水云天郊野公园,XiheLangshuiYuntianJiaoyePark
1695,防御使钟公祠Defence Minister Zhonggong Ancestral Hall,0,0.0,,,113.506,23.4365,0,0.0,防御使钟公祠,DefenceMinisterZhonggongAncestralHall
1696,荔香公园Lixiang Park,0,0.0,,,113.506,23.4501,0,0.0,荔香公园,LixiangPark
1697,马仔山公园Mazai Mountain Park,0,0.0,,,113.497793,23.459482,0,0.0,马仔山公园,MazaiMountainPark
1698,华软丝木棉广场Huaruansi Mumian Square,0,90.0,,,113.501093,23.456443,1,0.0,华软丝木棉广场,HuaruansiMumianSquare
1699,孙氏宗祠,0,0.0,,,113.5037655781,23.5942163791,0,0.0,孙氏宗祠,
1700,奇兵游乐园,0,0.0,,,113.289,23.1329,0,0.0,奇兵游乐园,
1701,飞鹅岭山顶公园Fei'eling Peak Park,0,0.0,,,113.1501376576,23.3693482048,0,0.0,飞鹅岭山顶公园,FeielingPeakPark
1702,横沥公园Hengli Park,0,0.0,,,113.2715882784,23.343697037,0,0.0,横沥公园,HengliPark
1703,叶欣烈士像Statue of Martyr Ye Xin,0,100.0,,,113.2778105712,23.1583641547,0,0.0,叶欣烈士像,StatueofMartyrYeXin
1704,《华商报》驻广州办事处旧址《Huashang Bao》Zhu Guangzhou Banshichu Site,0,0.0,,,113.275,23.1333,0,0.0,华商报驻广州办事处旧址,HuashangBaoZhuGuangzhouBanshichuSite
1705,淘宝宝游乐园,0,0.0,,,113.277,23.1675,0,0.0,淘宝宝游乐园,
1706,解放-纪念1949.1978,0,0.0,,,113.275,23.1577,0,0.0,解放纪念,
1707,陶行知纪念馆Taoxingzhi Memorial Hall,0,0.0,,,113.3547341788,23.1434650849,0,0.0,陶行知纪念馆,TaoxingzhiMemorialHall
1708,母子,0,0.0,,,113.276,23.1579,0,0.0,母子,
