,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1552,余杭区沾桥基督教堂Yuhangqu Zhanqiao Christ Church,0,100.0,,,120.15,30.3955,0,0.0,余杭区沾桥基督教堂,YuhangquZhanqiaoChristChurch
1553,和睦基督教堂Hemu Christ Church,0,100.0,,,120.260369947,30.3670771084,0,0.0,和睦基督教堂,HemuChristChurch
1554,丁兰公园Dinglan Park,0,0.0,,,120.2391301701,30.3600112253,0,0.0,丁兰公园,DinglanPark
1555,天下玉家,0,0.0,,,120.177,30.2457,0,0.0,天下玉家,
1556,叶种德堂,0,100.0,,,120.177,30.2451,0,0.0,叶种德堂,
1557,天王宝殿Palace of Heavenly Kings,0,80.0,,,120.239,30.3935,1,0.0,天王宝殿,PalaceofHeavenlyKings
1558,孟成儿童乐园,0,0.0,,,120.243,30.3527,0,0.0,孟成儿童乐园,
1559,径山茶展示,0,0.0,,,119.839298,30.406836,0,0.0,径山茶展示,
1560,许引之墓Tomb of Xu Yinzhi,0,0.0,,,120.125028,30.223231,0,0.0,许引之墓,TombofXuYinzhi
1561,天阳游乐园,0,0.0,,,120.093,30.3657,0,0.0,天阳游乐园,
1562,石斛博物馆Shihu Museum,0,0.0,,,120.118,30.3814,0,0.0,石斛博物馆,ShihuMuseum
1563,良渚文化村矿坑公园Liangzhu Wenhua Cun Kuangkeng Park,0,0.0,,,120.007211,30.357745,0,0.0,良渚文化村矿坑公园,LiangzhuWenhuaCunKuangkengPark
1564,余杭共青团历史纪念馆Yuhang Gongqingtuan Lishi Memorial Hall,0,0.0,,,119.725794,30.438107,0,0.0,余杭共青团历史纪念馆,YuhangGongqingtuanLishiMemorialHall
1565,新桥基督教堂Xinqiao Christ Church,0,0.0,,,120.151,30.46,0,0.0,新桥基督教堂,XinqiaoChristChurch
1566,鸭兰村基督教堂Yalancun Christ Church,0,0.0,,,120.145,30.425,0,0.0,鸭兰村基督教堂,YalancunChristChurch
1567,杭州名人纪念馆Hangzhoumingren Memorial Hall,0,0.0,,,120.151,30.2344,0,0.0,杭州名人纪念馆,HangzhoumingrenMemorialHall
1568,会师亭Huishi Pavilion,0,0.0,,,119.108,30.3009,0,0.0,会师亭,HuishiPavilion
1569,晶港公园Jinggang Park,0,0.0,,,120.516,30.2276,0,0.0,晶港公园,JinggangPark
1570,江一公园Jiangyi Park,0,0.0,,,120.214742,30.20215,0,0.0,江一公园,JiangyiPark
1571,抽油机景点,0,0.0,,,120.127,30.2684,0,0.0,抽油机景点,
1572,蟠龙寺庙Panlong Temple,0,0.0,,,119.629,30.3072,0,0.0,蟠龙寺庙,PanlongTemple
1573,浪山寺Lang Mountain Temple,0,0.0,,,119.631,30.2866,0,0.0,浪山寺,LangMountainTemple
1574,幻住庵Huanzhu Nunnery,0,0.0,,,119.448088,30.34573,0,0.0,幻住庵,HuanzhuNunnery
1575,紫荆花公园Zijinghua Park,0,88.0,,,120.098494,30.287468,6,0.0,紫荆花公园,ZijinghuaPark
1576,寝殿遗址Qindian Ruins,0,0.0,,,120.142,30.259,0,0.0,寝殿遗址,QindianRuins
1577,凉堂Lian Hall,0,0.0,,,120.147,30.2569,0,0.0,凉堂,LianHall
1578,张静江故居Zhangjingjiang Former Residence,0,0.0,,,120.1528075639,30.2645274022,0,0.0,张静江故居,ZhangjingjiangFormerResidence
1579,昆山片玉中国古代陶瓷陈列,0,0.0,,,120.15,30.2573,0,0.0,昆山片玉中国古代陶瓷陈列,
1580,万事利丝绸下沙工业博物馆Wanshili Sichou Xiasha Gongye Museum,0,0.0,,,120.337099,30.297737,0,0.0,万事利丝绸下沙工业博物馆,WanshiliSichouXiashaGongyeMuseum
1581,杭州白塔林上栖云寺Hangzhou Baitalin Shang Qiyun Temple,0,0.0,,,120.166,30.2221,0,0.0,杭州白塔林上栖云寺,HangzhouBaitalinShangQiyunTemple
1582,Ghost Park-杭州店,0,0.0,,,120.176,30.2325,0,0.0,杭州店,GhostPark
1583,大成殿Dacheng Palace,0,80.0,,,120.166708,30.231873,1,0.0,大成殿,DachengPalace
1584,黄山庙Huangshan Temple,0,0.0,,,120.4175768248,30.2873123301,0,0.0,黄山庙,HuangshanTemple
1585,青纱公园公共自行车租赁点,0,0.0,,,120.146,30.3118,0,0.0,青纱公园公共自行车租赁点,
1586,黎明公园Liming Park,0,0.0,,,120.2310447819,30.3135500183,0,0.0,黎明公园,LimingPark
1587,廉政文化园Clean Government Culture Park,0,0.0,,,120.2221297102,30.333940445,0,0.0,廉政文化园,CleanGovernmentCulturePark
1588,自行车租赁点,0,0.0,,,120.206,30.2382,0,0.0,自行车租赁点,
1589,荣华茶园遗址Ronghuachayuan Ruins,0,0.0,,,120.1466934342,30.3232772399,0,0.0,荣华茶园遗址,RonghuachayuanRuins
1590,五堡中心公园Wubao Center Park,0,0.0,,,120.247,30.2902,0,0.0,五堡中心公园,WubaoCenterPark
1591,施家桥Shijia Bridge,0,0.0,,,120.18,30.2843,0,0.0,施家桥,ShijiaBridge
1592,蔡汝揆纪念馆Cairukui Memorial Hall,0,0.0,,,120.22,30.3182,0,0.0,蔡汝揆纪念馆,CairukuiMemorialHall
1593,上游桥教会Shangyouqiao Church,0,0.0,,,120.274,30.304,0,0.0,上游桥教会,ShangyouqiaoChurch
1594,同心文体中心公园Tongxinwenti Center Park,0,0.0,,,120.237,30.3251,0,0.0,同心文体中心公园,TongxinwentiCenterPark
1595,浙工新村小游园,0,0.0,,,120.173,30.295,0,0.0,浙工新村小游园,
1596,远洋心里-中央公园Yuanyang Xinli-Zhongyang Park,0,86.0,,,120.251,30.314,0,0.0,远洋心里中央公园,YuanyangXinliZhongyangPark
1597,水田畈遗址雕塑Sculpture of Shuitianfan Relics,0,0.0,,,120.184727323,30.2957369329,0,0.0,水田畈遗址雕塑,SculptureofShuitianfanRelics
1598,黄家村文体公园Huangjiacun Wenti Park,0,0.0,,,120.2469334525,30.3248347505,0,0.0,黄家村文体公园,HuangjiacunWentiPark
1599,德力西电气产业杭州展示厅,0,0.0,,,120.137,30.2792,0,0.0,德力西电气产业杭州展示厅,
1600,杭州大河造船厂建筑群,0,0.0,,,120.144,30.3315,0,0.0,杭州大河造船厂建筑群,
1601,龙凤和睦园,0,0.0,,,120.185,30.2775,0,0.0,龙凤和睦园,
1602,七古登小公园Qigudengxiao Park,0,0.0,,,120.16,30.3203,0,0.0,七古登小公园,QigudengxiaoPark
1603,君昂童子军,0,0.0,,,120.158,30.3106,0,0.0,君昂童子军,
1604,刘公馆Liu's Mansion,0,0.0,,,119.283,29.478,0,0.0,刘公馆,LiusMansion
1605,杭州服装文化博物馆Hangzhoufuzhuang Culture Museum,0,0.0,,,120.309328,30.390739,0,0.0,杭州服装文化博物馆,HangzhoufuzhuangCultureMuseum
1606,班荆馆遗址Banjingguan Ruins,0,0.0,,,120.257,30.3978,0,0.0,班荆馆遗址,BanjingguanRuins
1607,茶花庙Chahua Temple,0,0.0,,,120.235,30.3428,0,0.0,茶花庙,ChahuaTemple
1608,恩嘉儿童游乐园,0,0.0,,,120.253,30.3963,0,0.0,恩嘉儿童游乐园,
1609,乐淘淘儿童乐园,0,0.0,,,120.239,30.3648,0,0.0,乐淘淘儿童乐园,
1610,月老祠堂Yuelao Ancestral Hall,0,0.0,,,120.112448,30.310022,0,0.0,月老祠堂,YuelaoAncestralHall
1611,华夏紫砂博物馆Huaxiazisha Museum,0,0.0,,,120.167,30.263,0,0.0,华夏紫砂博物馆,HuaxiazishaMuseum
1612,神气活现,0,0.0,,,120.115,30.3066,0,0.0,神气活现,
1613,西溪酿酒文化交流中心Xixi Niangjiu Wenhua Jiaoliu Center,0,0.0,,,120.079,30.2787,0,0.0,西溪酿酒文化交流中心,XixiNiangjiuWenhuaJiaoliuCenter
1614,向阳文体公园Xiangyangwenti Park,0,0.0,,,120.1718029663,30.3879046666,0,0.0,向阳文体公园,XiangyangwentiPark
1615,游乐设施,0,0.0,,,120.101,30.3471,0,0.0,游乐设施,
1616,新刚公园Xingang Park,0,100.0,,,120.298,30.4354,0,0.0,新刚公园,XingangPark
1617,福星观Fuxing Temple,0,100.0,,,120.1518645228,30.2204672373,0,0.0,福星观,FuxingTemple
1618,滨江区健康主题公园Binjiang Park,0,94.0,,,120.205037,30.215591,12,0.0,滨江区健康主题公园,BinjiangPark
1619,江二公园Jiang'er Park,0,0.0,,,120.2014685038,30.2085863817,0,0.0,江二公园,JiangerPark
1620,李家祠堂Lijia Ancestral Hall,0,0.0,,,120.028,30.3083,0,0.0,李家祠堂,LijiaAncestralHall
1621,萧山龙虎高家祠堂Xiao Shan Longhu Gaojia Ancestral Hall,0,0.0,,,120.422382,30.288759,0,0.0,萧山龙虎高家祠堂,XiaoShanLonghuGaojiaAncestralHall
1622,浙江省博物馆青瓷撷英Zhejiang Museum Qingci Xieying,0,100.0,,,120.150144,30.257407,1,0.0,浙江省博物馆青瓷撷英,ZhejiangMuseumQingciXieying
1623,松下友好公园Songxiayouhao Park,0,80.0,,,120.372166,30.331715,2,0.0,松下友好公园,SongxiayouhaoPark
1624,赵之谦墓址Tomb of Zhao Zhiqian,0,0.0,,,120.138,30.2453,0,0.0,赵之谦墓址,TombofZhaoZhiqian
1625,下沙河道中心公园Xiashahedao Center Park,0,0.0,,,120.367395,30.305373,0,0.0,下沙河道中心公园,XiashahedaoCenterPark
1626,梓府Zifu Mansion,0,0.0,,,120.176598,30.235176,0,0.0,梓府,ZifuMansion
1627,石王庙Shiwang Temple,0,0.0,,,120.27174,30.332103,0,0.0,石王庙,ShiwangTemple
1628,皋亭积雪,0,0.0,,,120.1449973364,30.3371101903,0,0.0,皋亭积雪,
1629,欧三公园Ouya Park,0,0.0,,,120.167252,30.283038,0,0.0,欧三公园,OuyaPark
1630,五福亭,0,0.0,,,120.253,30.2896,0,0.0,五福亭,
1631,竹海水韵荷塘轩Bamboo Sea Rhyme Lotus Pond,0,0.0,,,119.985,30.2446,0,0.0,竹海水韵荷塘轩,BambooSeaRhymeLotusPond
1632,悠游堂(运河上街店),0,0.0,,,120.152,30.3251,0,0.0,悠游堂运河上街店,
1633,徐海福沙场,0,0.0,,,120.147,30.3474,0,0.0,徐海福沙场,
1634,神博乐园萧山办事处,0,0.0,,,120.273,30.1693,0,0.0,神博乐园萧山办事处,
1635,王道公园(临平)Wangdao Park (linping),0,98.0,,,120.309487,30.406877,2,0.0,王道公园临平,WangdaoParklinping
1636,独托庙Dutuo Temple,0,0.0,,,120.275,30.407,0,0.0,独托庙,DutuoTemple
1637,珠珠庵Zhuzhu Nunnery,0,0.0,,,120.0848818334,30.3176116967,0,0.0,珠珠庵,ZhuzhuNunnery
1638,菩昙禅寺Putanchan Temple,0,0.0,,,120.300369,30.395829,0,0.0,菩昙禅寺,PutanchanTemple
1639,乔司耶稣堂Qiaosi Jesus Church,0,0.0,,,120.290034,30.365934,0,0.0,乔司耶稣堂,QiaosiJesusChurch
1640,德清县徐家庄教堂Deqingxian Xujiazhuang Church,0,0.0,,,120.258,30.5196,0,0.0,德清县徐家庄教堂,DeqingxianXujiazhuangChurch
1641,海会寺遗址Haihui Temple Ruins,0,0.0,,,120.176,30.244,0,0.0,海会寺遗址,HaihuiTempleRuins
1642,徐青甫故居Xuqingfu Former Residence,0,0.0,,,120.17,30.2629,0,0.0,徐青甫故居,XuqingfuFormerResidence
1643,红果果,0,0.0,,,120.238,30.359,0,0.0,红果果,
1644,EXIT-CLUBEXIT-CLUB,0,0.0,,,120.179,30.2628,0,0.0,,EXITCLUBEXITCLUB
1645,古荡街道杭帮菜博物馆Gudangjie Daohangbangcai Museum,0,0.0,,,120.123,30.28,0,0.0,古荡街道杭帮菜博物馆,GudangjieDaohangbangcaiMuseum
1646,五常基督教堂Wuchang Christ Church,0,0.0,,,120.0548778904,30.2947431355,0,0.0,五常基督教堂,WuchangChristChurch
1647,杭州江南明清古建筑博物馆Hangzhou Jiangnan Mingqing Gujianzhu Museum,0,0.0,,,120.054091,30.272661,0,0.0,杭州江南明清古建筑博物馆,HangzhouJiangnanMingqingGujianzhuMuseum
1648,芳华亭Fanghua Pavilion,0,86.0,,,120.161509,30.246904,1,0.0,芳华亭,FanghuaPavilion
1649,汪王庙遗址Wangwangmiao Ruins,0,0.0,,,120.172,30.2385,0,0.0,汪王庙遗址,WangwangmiaoRuins
1650,共青团生态林,0,0.0,,,120.179,30.3637,0,0.0,共青团生态林,
1651,问津亭Wenjin Pavilion,0,0.0,,,120.209,30.3659,0,0.0,问津亭,WenjinPavilion
1652,香生活博物馆Xiangshenghuo Museum,0,0.0,,,120.035,30.3738,0,0.0,香生活博物馆,XiangshenghuoMuseum
1653,兴安里历史地段,0,0.0,,,120.174,30.253,0,0.0,兴安里历史地段,
1654,谢尚书庙Temple of Minister Xie,0,0.0,,,120.13361877,30.3489113726,0,0.0,谢尚书庙,TempleofMinisterXie
1655,中共西镇区委旧址Zhonggong Xizhen Quwei Site,0,0.0,,,120.129,30.4058,0,0.0,中共西镇区委旧址,ZhonggongXizhenQuweiSite
1656,塘山遗址Tang Mountain Ruins,0,0.0,,,119.9795306293,30.4178860204,0,0.0,塘山遗址,TangMountainRuins
1657,飞悦儿童乐园,0,0.0,,,120.311,30.4262,0,0.0,飞悦儿童乐园,
1658,冯家溇教会Fengjialou Church,0,0.0,,,120.529790544,30.2922924319,0,0.0,冯家溇教会,FengjialouChurch
1659,昭明寺下院Lower Yard of Zhaoming Temple,0,0.0,,,119.522316,30.33581,0,0.0,昭明寺下院,LowerYardofZhaomingTemple
1660,闺贞庵Guizhen Nunnery,0,0.0,,,120.41,30.2636,0,0.0,闺贞庵,GuizhenNunnery
1661,杭州市萧山区天福龟鳖博物馆Hangzhoushi Xiao Shan Qutianfuguibie Museum,0,0.0,,,120.291,30.2015,0,0.0,杭州市萧山区天福龟鳖博物馆,HangzhoushiXiaoShanQutianfuguibieMuseum
1662,浙江文化精品体验馆Zhejiang Wenhua Jingpin Experience Hall,0,0.0,,,120.166,30.2151,0,0.0,浙江文化精品体验馆,ZhejiangWenhuaJingpinExperienceHall
1663,开心乐园-儿童游乐园,0,0.0,,,120.245,30.2878,0,0.0,开心乐园儿童游乐园,
1664,杭州世博历史文化博物馆Hangzhou Shibo Lishi Culture Museum,0,0.0,,,120.30647,30.272036,0,0.0,杭州世博历史文化博物馆,HangzhouShiboLishiCultureMuseum
1665,浙江大学(华家池校区)-植物园Zhejiangdaxue (huajiachixiaoqu) - Botanical Garden,0,92.0,,,120.198649,30.276772,14,0.0,浙江大学华家池校区植物园,ZhejiangdaxuehuajiachixiaoquBotanicalGarden
1666,万向公园-自行车租赁点Wanxiang Park Bicycle Zulindian,0,0.0,,,120.164,30.2767,0,0.0,万向公园自行车租赁点,WanxiangParkBicycleZulindian
1667,江南锡器博物馆Jiangnanxiqi Museum,0,0.0,,,120.228,30.3243,0,0.0,江南锡器博物馆,JiangnanxiqiMuseum
1668,青年广场Qingnian Square,0,0.0,,,120.258,30.4718,0,0.0,青年广场,QingnianSquare
1669,德胜坝遗址Deshengba Ruins,0,0.0,,,120.159,30.2963,0,0.0,德胜坝遗址,DeshengbaRuins
1670,杭州基督教会-拱宸堂,0,0.0,,,120.161,30.3267,0,0.0,杭州基督教会拱宸堂,
1671,小黑屋桌面游戏吧,0,0.0,,,120.149,30.3004,0,0.0,小黑屋桌面游戏吧,
1672,宝贝天地,0,0.0,,,120.189,30.3251,0,0.0,宝贝天地,
1673,陈从周故居遗址Chencongzhou Former Residence Ruins,0,0.0,,,120.156,30.2999,0,0.0,陈从周故居遗址,ChencongzhouFormerResidenceRuins
1674,桧楫亭,0,0.0,,,120.084,30.2701,0,0.0,桧楫亭,
1675,感恩堂Appreciation Church,0,0.0,,,120.027,30.2369,0,0.0,感恩堂,AppreciationChurch
1676,绍鲁公园Shaolu Park,0,80.0,,,119.4371106759,30.2341585867,1,0.0,绍鲁公园,ShaoluPark
1677,杭州主爱堂,0,0.0,,,119.6220777991,30.2401945132,0,0.0,杭州主爱堂,
1678,小蚂蚁,0,0.0,,,120.275,30.1768,0,0.0,小蚂蚁,
1679,知章公园-华云寺Zhi Zhang Gongyuan-Huayun Temple,0,0.0,,,120.285,30.1464,0,0.0,知章公园华云寺,ZhiZhangGongyuanHuayunTemple
1680,傅楼中心公园Fulou Center Park,0,0.0,,,120.344,30.1565,0,0.0,傅楼中心公园,FulouCenterPark
1681,万翔公园Wanxiang Park,0,0.0,,,120.337414736,30.1732873063,0,0.0,万翔公园,WanxiangPark
1682,北干山贺知章像Statue of He Zhizhang in Beigan Mountain,0,94.0,,,120.286512,30.178394,0,0.0,北干山贺知章像,StatueofHeZhizhanginBeiganMountain
1683,瑞峰禅寺Ruifengchan Temple,0,0.0,,,120.2916697855,30.1803429769,0,0.0,瑞峰禅寺,RuifengchanTemple
1684,长虹公园Changhong Park,0,90.0,,,120.1814875842,30.1798696072,2,0.0,长虹公园,ChanghongPark
1685,游乐设施,0,0.0,,,120.258,30.1892,0,0.0,游乐设施,
1686,漂流河,0,0.0,,,120.253117,30.167085,0,0.0,漂流河,
1687,杨家村银杏公园Yangjiacun Yinxing Park,0,94.0,,,119.490347,30.112622,1,0.0,杨家村银杏公园,YangjiacunYinxingPark
1688,金桥北路公园西路口,0,0.0,,,119.94,30.0693,0,0.0,金桥北路公园西路口,
1689,基督教虹赤堂,0,0.0,,,120.075,29.9221,0,0.0,基督教虹赤堂,
1690,景福寺Jingfu Temple,0,0.0,,,119.872,29.9584,0,0.0,景福寺,JingfuTemple
1691,北支江公园Beizhijiang Park,0,0.0,,,120.007499,30.078499,0,0.0,北支江公园,BeizhijiangPark
1692,杭州清凉寺Hangzhouqingliang Temple,0,100.0,,,120.146152,30.035971,1,0.0,杭州清凉寺,HangzhouqingliangTemple
1693,春秋园,0,0.0,,,119.95,30.052,0,0.0,春秋园,
1694,福星阁Fuxing Pavilion,0,0.0,,,120.103,30.2448,0,0.0,福星阁,FuxingPavilion
1695,福庆寺Fuqing Temple,0,0.0,,,120.338347,30.190264,0,0.0,福庆寺,FuqingTemple
1696,五联村玉龙公园Wulian Cunyulong Park,0,0.0,,,120.334359,30.169625,0,0.0,五联村玉龙公园,WulianCunyulongPark
1697,咪哒,0,0.0,,,120.274,30.177,0,0.0,咪哒,
1698,福建聚友植物园Fujianjuyou Botanical Garden,0,0.0,,,120.342,30.184,0,0.0,福建聚友植物园,FujianjuyouBotanicalGarden
1699,朱凤标故居Zhufengbiao Former Residence,0,0.0,,,120.34,30.1654,0,0.0,朱凤标故居,ZhufengbiaoFormerResidence
1700,长巷庙Changxiang Temple,0,0.0,,,120.444,30.1637,0,0.0,长巷庙,ChangxiangTemple
1701,城南公园Chengnan Park,0,0.0,,,120.464,30.1733,0,0.0,城南公园,ChengnanPark
1702,螺山禅寺Luoshanchan Temple,0,0.0,,,120.346,30.1524,0,0.0,螺山禅寺,LuoshanchanTemple
1703,土榖神祠Earth Temple,0,0.0,,,120.241,30.1637,0,0.0,土榖神祠,EarthTemple
1704,敦颐亭,0,0.0,,,120.235,30.1548,0,0.0,敦颐亭,
1705,陈河庙,0,0.0,,,120.262,30.1938,0,0.0,陈河庙,
1706,王道公园（西子优迈）Wangdao Park (xiziyoumai),0,0.0,,,120.188,30.1896,0,0.0,王道公园西子优迈,WangdaoParkxiziyoumai
1707,赵松庭纪念馆Zhaosongting Memorial Hall,0,0.0,,,120.162,30.1808,0,0.0,赵松庭纪念馆,ZhaosongtingMemorialHall
1708,豪华转马,0,0.0,,,119.989,30.1585,0,0.0,豪华转马,
1709,龙坞基督教会Longwu Christ Church,0,0.0,,,120.0575167527,30.1894188204,0,0.0,龙坞基督教会,LongwuChristChurch
1710,天下无双大牌坊Unparalleled Archway,0,0.0,,,120.198,30.1059,0,0.0,天下无双大牌坊,UnparalleledArchway
1711,南村世纪公园Nancunshiji Park,0,0.0,,,120.109264679,30.1310762639,0,0.0,南村世纪公园,NancunshijiPark
1712,集庆禅寺Jiqingchan Temple,0,0.0,,,119.8623410893,29.9864818409,0,0.0,集庆禅寺,JiqingchanTemple
1713,百步禅寺Baibuchan Temple,0,0.0,,,120.234,30.1012,0,0.0,百步禅寺,BaibuchanTemple
1714,文教北路公园西路口,0,0.0,,,119.945,30.0695,0,0.0,文教北路公园西路口,
1715,萧山抗战纪念馆Xiaoshankangzhan Memorial Hall,0,0.0,,,120.166272,29.95128,0,0.0,萧山抗战纪念馆,XiaoshankangzhanMemorialHall
1716,玉屏寺Yuping Temple,0,0.0,,,120.104,30.0512,0,0.0,玉屏寺,YupingTemple
1717,蚕花寺Canhua Temple,0,0.0,,,120.186,30.0577,0,0.0,蚕花寺,CanhuaTemple
1718,民族英雄葛云飞故里Hometown of National Hero Ge Yunfei,0,100.0,,,120.314,30.0171,0,0.0,民族英雄葛云飞故里,HometownofNationalHeroGeYunfei
1719,如松庙Rusong Temple,0,0.0,,,120.1014570074,30.2999120493,0,0.0,如松庙,RusongTemple
1720,成天思藻,0,0.0,,,120.159,30.2651,0,0.0,成天思藻,
1721,吴郭庙,0,0.0,,,120.314,30.3793,0,0.0,吴郭庙,
1722,法昌禅寺Fachangchan Temple,0,0.0,,,120.068501,30.296698,0,0.0,法昌禅寺,FachangchanTemple
1723,哈贝熊儿童游乐园,0,0.0,,,120.246,30.3569,0,0.0,哈贝熊儿童游乐园,
1724,法性寺Faxing Temple,0,0.0,,,120.0654065699,30.3213469366,0,0.0,法性寺,FaxingTemple
1725,钱塘望族-杭州洪氏家族文化展,0,0.0,,,120.054,30.2717,0,0.0,钱塘望族杭州洪氏家族文化展,
1726,师姑庵遗址Shigu'an Ruins,0,0.0,,,120.232,30.3868,0,0.0,师姑庵遗址,ShiguanRuins
1727,龙居禅寺Longjuchan Temple,0,0.0,,,120.2396395711,30.3924978678,0,0.0,龙居禅寺,LongjuchanTemple
1728,鲁村庙Lucun Temple,0,0.0,,,120.208769,30.353785,0,0.0,鲁村庙,LucunTemple
1729,宋宫倾城实景穿越剧,0,90.0,,,120.178,30.2436,0,0.0,宋宫倾城实景穿越剧,
1730,水田畈新石器时代遗址Shuitian Fan Xinshiqi Shidai Ruins,0,0.0,,,120.169,30.3457,0,0.0,水田畈新石器时代遗址,ShuitianFanXinshiqiShidaiRuins
1731,云居山摩崖石刻群Yunjushan Cliffside Stone Carvings,0,100.0,,,120.171816,30.236808,1,0.0,云居山摩崖石刻群,YunjushanCliffsideStoneCarvings
1732,瑞石山石摩崖石刻群Ruishi Mountain Inscriptions on Precipices,0,100.0,,,120.173,30.2393,0,0.0,瑞石山石摩崖石刻群,RuishiMountainInscriptionsonPrecipices
1733,独城生态公园Ducheng Ecology Park,0,0.0,,,120.161707,30.364469,0,0.0,独城生态公园,DuchengEcologyPark
1734,自在公园Zizai Park,0,0.0,,,120.081,30.3427,0,0.0,自在公园,ZizaiPark
1735,汤浦庙Tangpu Temple,0,0.0,,,120.319,30.4426,0,0.0,汤浦庙,TangpuTemple
1736,泰欣农业植物园Taixinnongye Botanical Garden,0,0.0,,,120.327,30.4347,0,0.0,泰欣农业植物园,TaixinnongyeBotanicalGarden
1737,滨河公园Meiyanbinhe Park,0,0.0,,,120.3149267355,30.4316804655,0,0.0,滨河公园,MeiyanbinhePark
1738,哆来咪,0,0.0,,,120.305,30.4208,0,0.0,哆来咪,
1739,余杭抗日战争纪念馆Yuhang Kangrizhanzheng Memorial Hall,0,0.0,,,119.74901,30.42181,0,0.0,余杭抗日战争纪念馆,YuhangKangrizhanzhengMemorialHall
1740,欢乐城堡小豌豆主题乐园,0,0.0,,,120.283,30.4332,0,0.0,欢乐城堡小豌豆主题乐园,
1741,包公殿Baogong Palace,0,0.0,,,119.7236165946,30.4368112478,0,0.0,包公殿,BaogongPalace
1742,欧美金融城公园Europe and America Finance City Park,0,0.0,,,120.010697,30.287634,0,0.0,欧美金融城公园,EuropeandAmericaFinanceCityPark
1743,数峰阁遗址Shufengge Ruins,0,0.0,,,120.147,30.257,0,0.0,数峰阁遗址,ShufenggeRuins
1744,清代文人雅居陈列,0,100.0,,,120.149346,30.257208,0,0.0,清代文人雅居陈列,
1745,罗汉堂,0,0.0,,,120.149,30.257,0,0.0,罗汉堂,
1746,法治公园Fazhi Park,0,0.0,,,120.185,30.2251,0,0.0,法治公园,FazhiPark
1747,御道皇城遗址Yudaohuangcheng Ruins,0,0.0,,,120.177,30.2353,0,0.0,御道皇城遗址,YudaohuangchengRuins
1748,王道公园(泰美)Wangdao Park (taimei),0,0.0,,,120.324,30.3163,0,0.0,王道公园泰美,WangdaoParktaimei
1749,东部国际商务中心西峰大堂,0,0.0,,,120.329,30.3181,0,0.0,东部国际商务中心西峰大堂,
